response_id,campaign_id,customer_id,response_date,channel,outcome,converted,conversion_value_thb
CRS00020689,CMP0013,CUS0009133,2025-09-01,Outbound Call,No Response,False,0.0
CRS00020690,CMP0020,CUS0006712,2024-03-28,Email,No Response,False,0.0
CRS00020691,CMP0004,CUS0001363,2025-12-15,SMS,Not Interested,False,0.0
CRS00020692,CMP0023,CUS0009150,2024-01-28,Email,No Response,False,0.0
CRS00020693,CMP0027,CUS0006651,2025-11-12,Branch,No Response,False,0.0
CRS00020694,CMP0023,CUS0007234,2024-09-14,Branch,No Response,False,0.0
CRS00020695,CMP0004,CUS0006254,2025-02-14,Email,Opted Out,False,0.0
CRS00020696,CMP0013,CUS0002205,2024-05-18,Email,No Response,False,0.0
CRS00020697,CMP0010,CUS0001062,2025-02-09,SMS,Interested,False,0.0
CRS00020698,CMP0012,CUS0004758,2025-10-01,Outbound Call,Interested,False,0.0
CRS00020699,CMP0006,CUS0003397,2025-11-29,Branch,Interested,False,0.0
CRS00020700,CMP0001,CUS0004810,2026-04-12,Outbound Call,No Response,False,0.0
CRS00020701,CMP0010,CUS0001278,2024-04-16,SMS,No Response,False,0.0
CRS00020702,CMP0001,CUS0002946,2025-02-14,Outbound Call,Interested,False,0.0
CRS00020703,CMP0003,CUS0004295,2025-06-21,Email,Converted,True,158234.42
CRS00020704,CMP0013,CUS0006399,2025-09-23,Email,Interested,False,0.0
CRS00020705,CMP0011,CUS0001078,2025-12-12,Branch,Interested,False,0.0
CRS00020706,CMP0006,CUS0007558,2024-04-01,SMS,No Response,False,0.0
CRS00020707,CMP0015,CUS0006915,2024-11-21,Outbound Call,No Response,False,0.0
CRS00020708,CMP0006,CUS0009650,2025-08-18,SMS,Converted,True,44499.49
CRS00020709,CMP0007,CUS0001079,2026-01-25,Email,Interested,False,0.0
CRS00020710,CMP0028,CUS0004582,2024-07-09,Mobile App,No Response,False,0.0
CRS00020711,CMP0019,CUS0006212,2025-10-21,Outbound Call,Interested,False,0.0
CRS00020712,CMP0019,CUS0003587,2025-04-07,Mobile App,Interested,False,0.0
CRS00020713,CMP0001,CUS0001994,2025-01-05,Outbound Call,Converted,True,5342.01
CRS00020714,CMP0018,CUS0008636,2026-04-28,SMS,Interested,False,0.0
CRS00020715,CMP0003,CUS0000066,2025-05-04,LINE OA,Interested,False,0.0
CRS00020716,CMP0011,CUS0000417,2025-02-22,LINE OA,No Response,False,0.0
CRS00020717,CMP0024,CUS0005272,2025-06-26,LINE OA,Converted,True,18363.92
CRS00020718,CMP0012,CUS0005314,2024-05-15,Email,No Response,False,0.0
CRS00020719,CMP0014,CUS0005238,2024-06-02,Mobile App,Converted,True,168261.18
CRS00020720,CMP0005,CUS0005652,2025-05-31,Branch,No Response,False,0.0
CRS00020721,CMP0030,CUS0003377,2025-03-02,Branch,Not Interested,False,0.0
CRS00020722,CMP0019,CUS0002351,2026-01-17,Email,No Response,False,0.0
CRS00020723,CMP0018,CUS0001438,2025-07-11,SMS,Converted,True,133497.09
CRS00020724,CMP0006,CUS0006007,2024-12-30,Mobile App,No Response,False,0.0
CRS00020725,CMP0003,CUS0007473,2024-05-20,Mobile App,No Response,False,0.0
CRS00020726,CMP0002,CUS0006677,2024-03-15,Mobile App,Converted,True,171285.04
CRS00020727,CMP0009,CUS0006011,2025-10-23,Outbound Call,Interested,False,0.0
CRS00020728,CMP0014,CUS0000114,2024-01-03,Branch,Interested,False,0.0
CRS00020729,CMP0015,CUS0004572,2024-12-26,Branch,No Response,False,0.0
CRS00020730,CMP0011,CUS0003677,2025-04-21,Branch,No Response,False,0.0
CRS00020731,CMP0008,CUS0005759,2024-11-16,Email,Not Interested,False,0.0
CRS00020732,CMP0028,CUS0006255,2025-06-03,Email,No Response,False,0.0
CRS00020733,CMP0003,CUS0004509,2024-06-14,LINE OA,Not Interested,False,0.0
CRS00020734,CMP0026,CUS0002259,2024-02-25,Email,No Response,False,0.0
CRS00020735,CMP0023,CUS0000934,2024-05-09,Branch,No Response,False,0.0
CRS00020736,CMP0023,CUS0008934,2025-09-18,SMS,No Response,False,0.0
CRS00020737,CMP0021,CUS0003584,2026-03-30,Branch,Interested,False,0.0
CRS00020738,CMP0027,CUS0002238,2024-07-31,Email,No Response,False,0.0
CRS00020739,CMP0013,CUS0006977,2024-01-17,Email,Opted Out,False,0.0
CRS00020740,CMP0013,CUS0001197,2024-04-28,Branch,Not Interested,False,0.0
CRS00020741,CMP0011,CUS0003588,2025-02-25,Outbound Call,Not Interested,False,0.0
CRS00020742,CMP0018,CUS0001722,2024-04-16,Mobile App,Interested,False,0.0
CRS00020743,CMP0020,CUS0006819,2024-04-01,Mobile App,No Response,False,0.0
CRS00020744,CMP0012,CUS0004280,2025-08-15,SMS,No Response,False,0.0
CRS00020745,CMP0003,CUS0006492,2026-01-17,LINE OA,No Response,False,0.0
CRS00020746,CMP0013,CUS0005833,2026-03-09,LINE OA,Interested,False,0.0
CRS00020747,CMP0029,CUS0005382,2024-05-27,Email,Not Interested,False,0.0
CRS00020748,CMP0022,CUS0004182,2024-02-01,Outbound Call,Converted,True,158361.77
CRS00020749,CMP0022,CUS0007725,2025-12-11,Branch,No Response,False,0.0
CRS00020750,CMP0011,CUS0002059,2025-08-02,LINE OA,Not Interested,False,0.0
CRS00020751,CMP0010,CUS0004267,2025-07-04,Mobile App,Interested,False,0.0
CRS00020752,CMP0022,CUS0000579,2024-02-29,SMS,Interested,False,0.0
CRS00020753,CMP0029,CUS0006576,2026-01-03,Email,Opted Out,False,0.0
CRS00020754,CMP0026,CUS0004410,2026-03-28,Mobile App,Converted,True,148634.95
CRS00020755,CMP0028,CUS0001363,2025-09-27,Email,Converted,True,147087.07
CRS00020756,CMP0025,CUS0000772,2026-04-11,Branch,No Response,False,0.0
CRS00020757,CMP0011,CUS0003307,2026-03-02,Email,No Response,False,0.0
CRS00020758,CMP0024,CUS0004241,2024-04-12,Mobile App,No Response,False,0.0
CRS00020759,CMP0018,CUS0005714,2025-01-12,SMS,Interested,False,0.0
CRS00020760,CMP0019,CUS0006062,2025-10-09,Mobile App,Interested,False,0.0
CRS00020761,CMP0024,CUS0002269,2025-09-04,Mobile App,Not Interested,False,0.0
CRS00020762,CMP0015,CUS0000573,2025-08-11,Mobile App,Interested,False,0.0
CRS00020763,CMP0011,CUS0006337,2025-02-10,Outbound Call,Interested,False,0.0
CRS00020764,CMP0028,CUS0001866,2025-03-06,Email,No Response,False,0.0
CRS00020765,CMP0005,CUS0006066,2024-05-21,Outbound Call,Interested,False,0.0
CRS00020766,CMP0001,CUS0008753,2025-05-02,Mobile App,Not Interested,False,0.0
CRS00020767,CMP0006,CUS0004546,2024-01-23,Branch,Converted,True,112776.08
CRS00020768,CMP0003,CUS0009960,2025-06-26,Branch,Interested,False,0.0
CRS00020769,CMP0018,CUS0003130,2025-12-13,Outbound Call,Converted,True,74054.31
CRS00020770,CMP0002,CUS0002979,2025-05-06,Mobile App,No Response,False,0.0
CRS00020771,CMP0001,CUS0007034,2025-12-07,LINE OA,No Response,False,0.0
CRS00020772,CMP0016,CUS0005946,2025-03-07,Outbound Call,Interested,False,0.0
CRS00020773,CMP0009,CUS0000417,2024-01-23,Email,No Response,False,0.0
CRS00020774,CMP0003,CUS0001543,2025-04-21,Mobile App,No Response,False,0.0
CRS00020775,CMP0021,CUS0001867,2024-05-12,SMS,Interested,False,0.0
CRS00020776,CMP0021,CUS0005223,2025-10-14,Outbound Call,Not Interested,False,0.0
CRS00020777,CMP0003,CUS0002316,2025-10-12,LINE OA,No Response,False,0.0
CRS00020778,CMP0029,CUS0008875,2025-01-06,Email,Interested,False,0.0
CRS00020779,CMP0002,CUS0009252,2025-08-06,LINE OA,Interested,False,0.0
CRS00020780,CMP0013,CUS0001105,2025-05-03,Mobile App,Opted Out,False,0.0
CRS00020781,CMP0022,CUS0001056,2024-12-17,Mobile App,No Response,False,0.0
CRS00020782,CMP0012,CUS0008061,2026-01-06,SMS,Not Interested,False,0.0
CRS00020783,CMP0024,CUS0002588,2025-01-11,Outbound Call,No Response,False,0.0
CRS00020784,CMP0001,CUS0005263,2024-05-09,LINE OA,No Response,False,0.0
CRS00020785,CMP0023,CUS0007451,2024-10-01,Mobile App,No Response,False,0.0
CRS00020786,CMP0006,CUS0008639,2025-09-06,Mobile App,Opted Out,False,0.0
CRS00020787,CMP0002,CUS0001225,2024-12-26,Mobile App,No Response,False,0.0
CRS00020788,CMP0018,CUS0001480,2024-10-30,SMS,Not Interested,False,0.0
CRS00020789,CMP0015,CUS0003871,2026-03-29,Outbound Call,No Response,False,0.0
CRS00020790,CMP0011,CUS0008358,2025-08-07,Outbound Call,Not Interested,False,0.0
CRS00020791,CMP0023,CUS0009680,2024-07-16,LINE OA,Not Interested,False,0.0
CRS00020792,CMP0001,CUS0001702,2024-02-05,Mobile App,Not Interested,False,0.0
CRS00020793,CMP0027,CUS0001976,2025-11-06,LINE OA,Not Interested,False,0.0
CRS00020794,CMP0007,CUS0000712,2024-11-15,SMS,Interested,False,0.0
CRS00020795,CMP0007,CUS0003784,2024-04-28,Branch,Converted,True,186679.96
CRS00020796,CMP0002,CUS0001943,2025-04-16,Outbound Call,Converted,True,149050.75
CRS00020797,CMP0017,CUS0004762,2025-02-20,Outbound Call,Not Interested,False,0.0
CRS00020798,CMP0013,CUS0000936,2025-08-14,LINE OA,Interested,False,0.0
CRS00020799,CMP0009,CUS0005822,2024-09-05,Email,Interested,False,0.0
CRS00020800,CMP0030,CUS0008597,2024-06-26,Mobile App,Interested,False,0.0
CRS00020801,CMP0024,CUS0009084,2026-03-28,Outbound Call,Not Interested,False,0.0
CRS00020802,CMP0030,CUS0001814,2025-01-05,LINE OA,Not Interested,False,0.0
CRS00020803,CMP0014,CUS0007822,2025-07-04,Branch,Not Interested,False,0.0
CRS00020804,CMP0006,CUS0001845,2024-05-19,SMS,Not Interested,False,0.0
CRS00020805,CMP0024,CUS0000744,2026-01-06,LINE OA,Interested,False,0.0
CRS00020806,CMP0004,CUS0006322,2025-02-08,Branch,Not Interested,False,0.0
CRS00020807,CMP0030,CUS0002862,2024-01-18,LINE OA,No Response,False,0.0
CRS00020808,CMP0022,CUS0004388,2025-03-17,Branch,No Response,False,0.0
CRS00020809,CMP0004,CUS0005349,2024-07-30,Email,Interested,False,0.0
CRS00020810,CMP0010,CUS0008042,2024-03-22,Email,Interested,False,0.0
CRS00020811,CMP0004,CUS0001884,2024-07-03,Email,No Response,False,0.0
CRS00020812,CMP0006,CUS0008893,2024-02-17,SMS,No Response,False,0.0
CRS00020813,CMP0016,CUS0008981,2025-02-19,Mobile App,No Response,False,0.0
CRS00020814,CMP0011,CUS0000014,2025-01-23,LINE OA,Interested,False,0.0
CRS00020815,CMP0018,CUS0002511,2025-09-08,Branch,No Response,False,0.0
CRS00020816,CMP0010,CUS0007386,2025-08-10,LINE OA,Interested,False,0.0
CRS00020817,CMP0003,CUS0004062,2025-12-31,SMS,Not Interested,False,0.0
CRS00020818,CMP0029,CUS0000733,2024-08-03,Mobile App,No Response,False,0.0
CRS00020819,CMP0024,CUS0001135,2026-01-13,Branch,Not Interested,False,0.0
CRS00020820,CMP0025,CUS0000926,2024-12-16,Outbound Call,Opted Out,False,0.0
CRS00020821,CMP0008,CUS0005695,2025-07-22,Mobile App,Opted Out,False,0.0
CRS00020822,CMP0007,CUS0006716,2025-12-14,Outbound Call,Converted,True,22709.04
CRS00020823,CMP0023,CUS0003824,2024-10-16,SMS,Interested,False,0.0
CRS00020824,CMP0005,CUS0006903,2025-10-02,Mobile App,Interested,False,0.0
CRS00020825,CMP0009,CUS0001864,2025-02-11,Branch,Not Interested,False,0.0
CRS00020826,CMP0019,CUS0000428,2026-01-27,Outbound Call,Converted,True,179122.66
CRS00020827,CMP0015,CUS0002924,2024-08-03,LINE OA,Not Interested,False,0.0
CRS00020828,CMP0026,CUS0001689,2025-03-09,LINE OA,Converted,True,168725.09
CRS00020829,CMP0027,CUS0006414,2024-06-16,LINE OA,No Response,False,0.0
CRS00020830,CMP0030,CUS0001199,2025-07-12,Email,No Response,False,0.0
CRS00020831,CMP0029,CUS0008101,2024-03-06,SMS,Opted Out,False,0.0
CRS00020832,CMP0007,CUS0005558,2024-06-07,Outbound Call,No Response,False,0.0
CRS00020833,CMP0025,CUS0004549,2025-08-07,Branch,Not Interested,False,0.0
CRS00020834,CMP0029,CUS0007404,2024-04-06,LINE OA,Converted,True,103779.99
CRS00020835,CMP0003,CUS0002145,2024-01-26,LINE OA,Interested,False,0.0
CRS00020836,CMP0005,CUS0001684,2025-05-20,Branch,Not Interested,False,0.0
CRS00020837,CMP0011,CUS0007328,2025-11-24,Outbound Call,Converted,True,37532.69
CRS00020838,CMP0012,CUS0001028,2025-10-04,Mobile App,Converted,True,10920.63
CRS00020839,CMP0001,CUS0002590,2024-11-23,Outbound Call,Converted,True,114277.75
CRS00020840,CMP0017,CUS0008358,2024-10-11,Branch,No Response,False,0.0
CRS00020841,CMP0015,CUS0006129,2026-04-27,Outbound Call,Opted Out,False,0.0
CRS00020842,CMP0025,CUS0004648,2025-07-04,Branch,Interested,False,0.0
CRS00020843,CMP0003,CUS0000369,2024-09-26,Outbound Call,Not Interested,False,0.0
CRS00020844,CMP0027,CUS0005982,2025-07-22,Mobile App,Opted Out,False,0.0
CRS00020845,CMP0001,CUS0001006,2025-05-05,Email,Interested,False,0.0
CRS00020846,CMP0004,CUS0003160,2024-05-15,Branch,Not Interested,False,0.0
CRS00020847,CMP0010,CUS0002932,2024-05-06,Mobile App,Interested,False,0.0
CRS00020848,CMP0007,CUS0004603,2025-06-26,Mobile App,Converted,True,15050.67
CRS00020849,CMP0003,CUS0004609,2025-06-04,SMS,Converted,True,192996.47
CRS00020850,CMP0025,CUS0004627,2025-12-12,Branch,Not Interested,False,0.0
CRS00020851,CMP0015,CUS0004446,2024-01-13,SMS,Converted,True,75598.42
CRS00020852,CMP0007,CUS0004364,2024-01-31,SMS,Not Interested,False,0.0
CRS00020853,CMP0005,CUS0002597,2024-01-12,LINE OA,Interested,False,0.0
CRS00020854,CMP0027,CUS0006091,2024-07-29,Branch,Opted Out,False,0.0
CRS00020855,CMP0027,CUS0007627,2024-04-23,Mobile App,No Response,False,0.0
CRS00020856,CMP0001,CUS0007746,2025-07-21,LINE OA,No Response,False,0.0
CRS00020857,CMP0003,CUS0005165,2024-09-21,Mobile App,No Response,False,0.0
CRS00020858,CMP0029,CUS0004144,2024-07-21,SMS,Converted,True,122571.82
CRS00020859,CMP0019,CUS0005473,2024-08-02,LINE OA,No Response,False,0.0
CRS00020860,CMP0011,CUS0006392,2025-02-04,Outbound Call,Not Interested,False,0.0
CRS00020861,CMP0025,CUS0009734,2025-12-22,Email,Opted Out,False,0.0
CRS00020862,CMP0019,CUS0008872,2024-11-21,LINE OA,No Response,False,0.0
CRS00020863,CMP0007,CUS0008530,2025-09-19,Branch,Interested,False,0.0
CRS00020864,CMP0018,CUS0004793,2024-07-01,Email,Not Interested,False,0.0
CRS00020865,CMP0021,CUS0003838,2024-07-25,Branch,No Response,False,0.0
CRS00020866,CMP0028,CUS0001038,2024-11-30,Email,Opted Out,False,0.0
CRS00020867,CMP0022,CUS0008607,2024-07-14,Branch,No Response,False,0.0
CRS00020868,CMP0014,CUS0009539,2024-07-23,SMS,No Response,False,0.0
CRS00020869,CMP0009,CUS0003281,2026-04-22,SMS,No Response,False,0.0
CRS00020870,CMP0017,CUS0006488,2025-11-08,Email,No Response,False,0.0
CRS00020871,CMP0017,CUS0009638,2025-02-06,Email,Not Interested,False,0.0
CRS00020872,CMP0027,CUS0007757,2026-04-22,Branch,Not Interested,False,0.0
CRS00020873,CMP0017,CUS0007606,2025-08-17,Email,No Response,False,0.0
CRS00020874,CMP0012,CUS0000454,2025-10-15,Outbound Call,No Response,False,0.0
CRS00020875,CMP0005,CUS0003534,2026-01-23,Email,Not Interested,False,0.0
CRS00020876,CMP0021,CUS0002106,2024-09-04,SMS,Interested,False,0.0
CRS00020877,CMP0006,CUS0007096,2025-10-18,SMS,Interested,False,0.0
CRS00020878,CMP0001,CUS0002127,2025-01-26,Outbound Call,Converted,True,179825.39
CRS00020879,CMP0021,CUS0009120,2024-01-28,SMS,No Response,False,0.0
CRS00020880,CMP0008,CUS0009092,2025-10-02,LINE OA,Interested,False,0.0
CRS00020881,CMP0011,CUS0005815,2025-11-13,Branch,Interested,False,0.0
CRS00020882,CMP0007,CUS0006844,2024-10-17,Outbound Call,No Response,False,0.0
CRS00020883,CMP0022,CUS0002388,2025-04-11,LINE OA,No Response,False,0.0
CRS00020884,CMP0029,CUS0003800,2024-02-07,Email,Converted,True,46866.32
CRS00020885,CMP0009,CUS0006497,2024-04-01,Mobile App,Interested,False,0.0
CRS00020886,CMP0020,CUS0003811,2025-11-27,Outbound Call,Not Interested,False,0.0
CRS00020887,CMP0030,CUS0003688,2026-02-05,SMS,Not Interested,False,0.0
CRS00020888,CMP0027,CUS0001398,2024-09-09,Email,No Response,False,0.0
CRS00020889,CMP0013,CUS0005390,2026-03-25,SMS,Interested,False,0.0
CRS00020890,CMP0013,CUS0006564,2024-02-26,Outbound Call,No Response,False,0.0
CRS00020891,CMP0010,CUS0000477,2024-05-01,Email,No Response,False,0.0
CRS00020892,CMP0022,CUS0007029,2025-03-02,LINE OA,No Response,False,0.0
CRS00020893,CMP0024,CUS0005288,2024-07-04,Outbound Call,No Response,False,0.0
CRS00020894,CMP0026,CUS0003398,2026-02-21,LINE OA,Not Interested,False,0.0
CRS00020895,CMP0029,CUS0004141,2025-04-14,Mobile App,Not Interested,False,0.0
CRS00020896,CMP0011,CUS0001071,2025-05-02,Email,Interested,False,0.0
CRS00020897,CMP0001,CUS0001098,2025-11-30,Email,No Response,False,0.0
CRS00020898,CMP0005,CUS0004750,2024-08-29,SMS,Interested,False,0.0
CRS00020899,CMP0023,CUS0002692,2025-08-17,Outbound Call,Interested,False,0.0
CRS00020900,CMP0002,CUS0003605,2025-10-07,Email,Not Interested,False,0.0
CRS00020901,CMP0015,CUS0001688,2024-11-28,Outbound Call,Converted,True,123085.07
CRS00020902,CMP0029,CUS0001183,2024-11-26,Branch,Interested,False,0.0
CRS00020903,CMP0006,CUS0004355,2025-11-18,Email,No Response,False,0.0
CRS00020904,CMP0026,CUS0002949,2024-03-20,Branch,Converted,True,97324.67
CRS00020905,CMP0030,CUS0008457,2025-03-09,Branch,No Response,False,0.0
CRS00020906,CMP0016,CUS0004539,2024-03-30,LINE OA,Not Interested,False,0.0
CRS00020907,CMP0028,CUS0003706,2025-05-21,Mobile App,Interested,False,0.0
CRS00020908,CMP0024,CUS0009375,2025-11-07,SMS,No Response,False,0.0
CRS00020909,CMP0012,CUS0008201,2025-05-24,Email,No Response,False,0.0
CRS00020910,CMP0003,CUS0001916,2026-03-06,Branch,Converted,True,35002.41
CRS00020911,CMP0002,CUS0004123,2024-08-07,SMS,No Response,False,0.0
CRS00020912,CMP0022,CUS0001363,2025-12-08,Email,Converted,True,39434.33
CRS00020913,CMP0029,CUS0002476,2025-10-15,SMS,Not Interested,False,0.0
CRS00020914,CMP0006,CUS0004394,2025-07-21,Branch,No Response,False,0.0
CRS00020915,CMP0006,CUS0006987,2024-08-17,LINE OA,Not Interested,False,0.0
CRS00020916,CMP0023,CUS0006278,2025-05-13,Branch,Interested,False,0.0
CRS00020917,CMP0002,CUS0001481,2026-04-30,Mobile App,Converted,True,106076.35
CRS00020918,CMP0023,CUS0007108,2024-11-25,Email,Interested,False,0.0
CRS00020919,CMP0010,CUS0009630,2025-05-13,Outbound Call,No Response,False,0.0
CRS00020920,CMP0022,CUS0004382,2025-05-19,SMS,Interested,False,0.0
CRS00020921,CMP0003,CUS0006913,2025-06-09,Email,Not Interested,False,0.0
CRS00020922,CMP0021,CUS0004589,2025-05-09,SMS,No Response,False,0.0
CRS00020923,CMP0011,CUS0008485,2025-03-28,Branch,No Response,False,0.0
CRS00020924,CMP0009,CUS0008190,2024-10-09,Mobile App,No Response,False,0.0
CRS00020925,CMP0004,CUS0005049,2024-05-17,Email,No Response,False,0.0
CRS00020926,CMP0001,CUS0002951,2025-06-07,Outbound Call,Not Interested,False,0.0
CRS00020927,CMP0027,CUS0008834,2024-03-29,Mobile App,No Response,False,0.0
CRS00020928,CMP0007,CUS0002807,2025-08-05,SMS,Interested,False,0.0
CRS00020929,CMP0011,CUS0004158,2024-05-08,SMS,No Response,False,0.0
CRS00020930,CMP0002,CUS0007614,2024-06-12,LINE OA,Interested,False,0.0
CRS00020931,CMP0019,CUS0007678,2025-09-09,Email,Converted,True,13447.0
CRS00020932,CMP0027,CUS0003158,2024-08-14,Outbound Call,No Response,False,0.0
CRS00020933,CMP0023,CUS0009635,2025-11-06,Email,Opted Out,False,0.0
CRS00020934,CMP0025,CUS0005967,2024-09-17,Mobile App,No Response,False,0.0
CRS00020935,CMP0029,CUS0001931,2026-05-01,Mobile App,Not Interested,False,0.0
CRS00020936,CMP0026,CUS0009204,2025-05-27,Outbound Call,Not Interested,False,0.0
CRS00020937,CMP0029,CUS0003379,2024-02-04,Branch,Opted Out,False,0.0
CRS00020938,CMP0028,CUS0003516,2024-01-10,SMS,No Response,False,0.0
CRS00020939,CMP0023,CUS0008631,2025-11-14,Mobile App,No Response,False,0.0
CRS00020940,CMP0019,CUS0006056,2024-10-21,Mobile App,Interested,False,0.0
CRS00020941,CMP0003,CUS0006428,2025-11-12,Email,Not Interested,False,0.0
CRS00020942,CMP0016,CUS0004188,2024-10-05,SMS,Interested,False,0.0
CRS00020943,CMP0002,CUS0005564,2025-09-04,Mobile App,Not Interested,False,0.0
CRS00020944,CMP0024,CUS0003488,2024-06-27,SMS,Converted,True,126635.36
CRS00020945,CMP0015,CUS0006229,2024-11-17,Outbound Call,Not Interested,False,0.0
CRS00020946,CMP0002,CUS0001162,2024-08-28,Mobile App,Interested,False,0.0
CRS00020947,CMP0026,CUS0001301,2024-10-03,SMS,No Response,False,0.0
CRS00020948,CMP0027,CUS0004916,2024-12-06,Mobile App,Converted,True,121438.41
CRS00020949,CMP0013,CUS0000034,2025-06-13,SMS,Interested,False,0.0
CRS00020950,CMP0009,CUS0009485,2025-10-07,SMS,Interested,False,0.0
CRS00020951,CMP0030,CUS0007163,2025-11-22,Outbound Call,No Response,False,0.0
CRS00020952,CMP0009,CUS0000211,2025-01-14,LINE OA,No Response,False,0.0
CRS00020953,CMP0028,CUS0007031,2024-06-13,Mobile App,Converted,True,5815.95
CRS00020954,CMP0028,CUS0007611,2024-12-19,SMS,No Response,False,0.0
CRS00020955,CMP0003,CUS0001567,2025-06-19,Branch,No Response,False,0.0
CRS00020956,CMP0002,CUS0005438,2026-03-03,Email,No Response,False,0.0
CRS00020957,CMP0011,CUS0002947,2025-06-14,Branch,Not Interested,False,0.0
CRS00020958,CMP0030,CUS0006393,2024-05-28,SMS,No Response,False,0.0
CRS00020959,CMP0012,CUS0006773,2025-05-20,Outbound Call,Interested,False,0.0
CRS00020960,CMP0014,CUS0003679,2024-10-20,LINE OA,Not Interested,False,0.0
CRS00020961,CMP0017,CUS0008100,2024-07-15,Outbound Call,No Response,False,0.0
CRS00020962,CMP0019,CUS0005329,2025-06-20,SMS,Interested,False,0.0
CRS00020963,CMP0018,CUS0001175,2024-11-11,SMS,Opted Out,False,0.0
CRS00020964,CMP0008,CUS0001153,2025-02-22,SMS,Interested,False,0.0
CRS00020965,CMP0029,CUS0000262,2025-08-17,Branch,Not Interested,False,0.0
CRS00020966,CMP0020,CUS0008761,2026-02-02,Branch,No Response,False,0.0
CRS00020967,CMP0003,CUS0004918,2024-09-25,Branch,Converted,True,67272.72
CRS00020968,CMP0011,CUS0000116,2024-08-16,LINE OA,No Response,False,0.0
CRS00020969,CMP0015,CUS0008149,2026-01-04,SMS,Interested,False,0.0
CRS00020970,CMP0024,CUS0002305,2025-02-17,LINE OA,No Response,False,0.0
CRS00020971,CMP0030,CUS0008621,2025-09-15,Mobile App,No Response,False,0.0
CRS00020972,CMP0027,CUS0009948,2024-10-05,Email,Not Interested,False,0.0
CRS00020973,CMP0019,CUS0005336,2025-12-18,Outbound Call,No Response,False,0.0
CRS00020974,CMP0020,CUS0006612,2025-06-07,LINE OA,Opted Out,False,0.0
CRS00020975,CMP0026,CUS0001772,2025-03-14,Email,No Response,False,0.0
CRS00020976,CMP0002,CUS0009669,2024-03-28,Branch,No Response,False,0.0
CRS00020977,CMP0023,CUS0007093,2025-06-01,Mobile App,No Response,False,0.0
CRS00020978,CMP0018,CUS0001593,2025-08-29,Mobile App,No Response,False,0.0
CRS00020979,CMP0029,CUS0007051,2024-10-26,Branch,Interested,False,0.0
