schedule_id,loan_id,installment_no,due_date,principal_due_thb,interest_due_thb,total_due_thb,paid
LRS00062154,LON0002722,6,2026-05-13,29723.39,12738.6,42461.99,False
LRS00062155,LON0002722,7,2026-06-12,29723.39,12738.6,42461.99,False
LRS00062156,LON0002722,8,2026-07-12,29723.39,12738.6,42461.99,False
LRS00062157,LON0002722,9,2026-08-11,29723.39,12738.6,42461.99,False
LRS00062158,LON0002722,10,2026-09-10,29723.39,12738.6,42461.99,False
LRS00062159,LON0002722,11,2026-10-10,29723.39,12738.6,42461.99,False
LRS00062160,LON0002722,12,2026-11-09,29723.39,12738.6,42461.99,False
LRS00062161,LON0002722,13,2026-12-09,29723.39,12738.6,42461.99,False
LRS00062162,LON0002722,14,2027-01-08,29723.39,12738.6,42461.99,False
LRS00062163,LON0002722,15,2027-02-07,29723.39,12738.6,42461.99,False
LRS00062164,LON0002722,16,2027-03-09,29723.39,12738.6,42461.99,False
LRS00062165,LON0002722,17,2027-04-08,29723.39,12738.6,42461.99,False
LRS00062166,LON0002722,18,2027-05-08,29723.39,12738.6,42461.99,False
LRS00062167,LON0002722,19,2027-06-07,29723.39,12738.6,42461.99,False
LRS00062168,LON0002722,20,2027-07-07,29723.39,12738.6,42461.99,False
LRS00062169,LON0002722,21,2027-08-06,29723.39,12738.6,42461.99,False
LRS00062170,LON0002722,22,2027-09-05,29723.39,12738.6,42461.99,False
LRS00062171,LON0002722,23,2027-10-05,29723.39,12738.6,42461.99,False
LRS00062172,LON0002722,24,2027-11-04,29723.39,12738.6,42461.99,False
LRS00062173,LON0002723,1,2025-06-01,23637.61,10130.41,33768.02,True
LRS00062174,LON0002723,2,2025-07-01,23637.61,10130.41,33768.02,True
LRS00062175,LON0002723,3,2025-07-31,23637.61,10130.41,33768.02,True
LRS00062176,LON0002723,4,2025-08-30,23637.61,10130.41,33768.02,True
LRS00062177,LON0002723,5,2025-09-29,23637.61,10130.41,33768.02,True
LRS00062178,LON0002723,6,2025-10-29,23637.61,10130.41,33768.02,True
LRS00062179,LON0002723,7,2025-11-28,23637.61,10130.41,33768.02,True
LRS00062180,LON0002723,8,2025-12-28,23637.61,10130.41,33768.02,True
LRS00062181,LON0002723,9,2026-01-27,23637.61,10130.41,33768.02,False
LRS00062182,LON0002723,10,2026-02-26,23637.61,10130.41,33768.02,True
LRS00062183,LON0002723,11,2026-03-28,23637.61,10130.41,33768.02,True
LRS00062184,LON0002723,12,2026-04-27,23637.61,10130.41,33768.02,True
LRS00062185,LON0002723,13,2026-05-27,23637.61,10130.41,33768.02,False
LRS00062186,LON0002723,14,2026-06-26,23637.61,10130.41,33768.02,False
LRS00062187,LON0002723,15,2026-07-26,23637.61,10130.41,33768.02,False
LRS00062188,LON0002723,16,2026-08-25,23637.61,10130.41,33768.02,False
LRS00062189,LON0002723,17,2026-09-24,23637.61,10130.41,33768.02,False
LRS00062190,LON0002723,18,2026-10-24,23637.61,10130.41,33768.02,False
LRS00062191,LON0002723,19,2026-11-23,23637.61,10130.41,33768.02,False
LRS00062192,LON0002723,20,2026-12-23,23637.61,10130.41,33768.02,False
LRS00062193,LON0002723,21,2027-01-22,23637.61,10130.41,33768.02,False
LRS00062194,LON0002723,22,2027-02-21,23637.61,10130.41,33768.02,False
LRS00062195,LON0002723,23,2027-03-23,23637.61,10130.41,33768.02,False
LRS00062196,LON0002723,24,2027-04-22,23637.61,10130.41,33768.02,False
LRS00062197,LON0002724,1,2024-06-18,24113.52,10334.37,34447.89,True
LRS00062198,LON0002724,2,2024-07-18,24113.52,10334.37,34447.89,True
LRS00062199,LON0002724,3,2024-08-17,24113.52,10334.37,34447.89,True
LRS00062200,LON0002724,4,2024-09-16,24113.52,10334.37,34447.89,True
LRS00062201,LON0002724,5,2024-10-16,24113.52,10334.37,34447.89,True
LRS00062202,LON0002724,6,2024-11-15,24113.52,10334.37,34447.89,True
LRS00062203,LON0002724,7,2024-12-15,24113.52,10334.37,34447.89,True
LRS00062204,LON0002724,8,2025-01-14,24113.52,10334.37,34447.89,True
LRS00062205,LON0002724,9,2025-02-13,24113.52,10334.37,34447.89,True
LRS00062206,LON0002724,10,2025-03-15,24113.52,10334.37,34447.89,True
LRS00062207,LON0002724,11,2025-04-14,24113.52,10334.37,34447.89,True
LRS00062208,LON0002724,12,2025-05-14,24113.52,10334.37,34447.89,True
LRS00062209,LON0002724,13,2025-06-13,24113.52,10334.37,34447.89,True
LRS00062210,LON0002724,14,2025-07-13,24113.52,10334.37,34447.89,True
LRS00062211,LON0002724,15,2025-08-12,24113.52,10334.37,34447.89,True
LRS00062212,LON0002724,16,2025-09-11,24113.52,10334.37,34447.89,True
LRS00062213,LON0002724,17,2025-10-11,24113.52,10334.37,34447.89,True
LRS00062214,LON0002724,18,2025-11-10,24113.52,10334.37,34447.89,True
LRS00062215,LON0002724,19,2025-12-10,24113.52,10334.37,34447.89,True
LRS00062216,LON0002724,20,2026-01-09,24113.52,10334.37,34447.89,True
LRS00062217,LON0002724,21,2026-02-08,24113.52,10334.37,34447.89,True
LRS00062218,LON0002724,22,2026-03-10,24113.52,10334.37,34447.89,True
LRS00062219,LON0002724,23,2026-04-09,24113.52,10334.37,34447.89,True
LRS00062220,LON0002724,24,2026-05-09,24113.52,10334.37,34447.89,False
LRS00062221,LON0002725,1,2025-02-02,12318.53,5279.37,17597.9,True
LRS00062222,LON0002725,2,2025-03-04,12318.53,5279.37,17597.9,True
LRS00062223,LON0002725,3,2025-04-03,12318.53,5279.37,17597.9,True
LRS00062224,LON0002725,4,2025-05-03,12318.53,5279.37,17597.9,False
LRS00062225,LON0002725,5,2025-06-02,12318.53,5279.37,17597.9,True
LRS00062226,LON0002725,6,2025-07-02,12318.53,5279.37,17597.9,True
LRS00062227,LON0002725,7,2025-08-01,12318.53,5279.37,17597.9,True
LRS00062228,LON0002725,8,2025-08-31,12318.53,5279.37,17597.9,True
LRS00062229,LON0002725,9,2025-09-30,12318.53,5279.37,17597.9,True
LRS00062230,LON0002725,10,2025-10-30,12318.53,5279.37,17597.9,True
LRS00062231,LON0002725,11,2025-11-29,12318.53,5279.37,17597.9,True
LRS00062232,LON0002725,12,2025-12-29,12318.53,5279.37,17597.9,True
LRS00062233,LON0002725,13,2026-01-28,12318.53,5279.37,17597.9,True
LRS00062234,LON0002725,14,2026-02-27,12318.53,5279.37,17597.9,True
LRS00062235,LON0002725,15,2026-03-29,12318.53,5279.37,17597.9,True
LRS00062236,LON0002725,16,2026-04-28,12318.53,5279.37,17597.9,True
LRS00062237,LON0002725,17,2026-05-28,12318.53,5279.37,17597.9,False
LRS00062238,LON0002725,18,2026-06-27,12318.53,5279.37,17597.9,False
LRS00062239,LON0002725,19,2026-07-27,12318.53,5279.37,17597.9,False
LRS00062240,LON0002725,20,2026-08-26,12318.53,5279.37,17597.9,False
LRS00062241,LON0002725,21,2026-09-25,12318.53,5279.37,17597.9,False
LRS00062242,LON0002725,22,2026-10-25,12318.53,5279.37,17597.9,False
LRS00062243,LON0002725,23,2026-11-24,12318.53,5279.37,17597.9,False
LRS00062244,LON0002725,24,2026-12-24,12318.53,5279.37,17597.9,False
LRS00062245,LON0002726,1,2022-03-19,261165.98,111928.28,373094.26,True
LRS00062246,LON0002726,2,2022-04-18,261165.98,111928.28,373094.26,True
LRS00062247,LON0002726,3,2022-05-18,261165.98,111928.28,373094.26,True
LRS00062248,LON0002726,4,2022-06-17,261165.98,111928.28,373094.26,True
LRS00062249,LON0002726,5,2022-07-17,261165.98,111928.28,373094.26,True
LRS00062250,LON0002726,6,2022-08-16,261165.98,111928.28,373094.26,True
LRS00062251,LON0002726,7,2022-09-15,261165.98,111928.28,373094.26,False
LRS00062252,LON0002726,8,2022-10-15,261165.98,111928.28,373094.26,True
LRS00062253,LON0002726,9,2022-11-14,261165.98,111928.28,373094.26,True
LRS00062254,LON0002726,10,2022-12-14,261165.98,111928.28,373094.26,True
LRS00062255,LON0002726,11,2023-01-13,261165.98,111928.28,373094.26,True
LRS00062256,LON0002726,12,2023-02-12,261165.98,111928.28,373094.26,True
LRS00062257,LON0002726,13,2023-03-14,261165.98,111928.28,373094.26,True
LRS00062258,LON0002726,14,2023-04-13,261165.98,111928.28,373094.26,True
LRS00062259,LON0002726,15,2023-05-13,261165.98,111928.28,373094.26,True
LRS00062260,LON0002726,16,2023-06-12,261165.98,111928.28,373094.26,True
LRS00062261,LON0002726,17,2023-07-12,261165.98,111928.28,373094.26,True
LRS00062262,LON0002726,18,2023-08-11,261165.98,111928.28,373094.26,True
LRS00062263,LON0002726,19,2023-09-10,261165.98,111928.28,373094.26,False
LRS00062264,LON0002726,20,2023-10-10,261165.98,111928.28,373094.26,True
LRS00062265,LON0002726,21,2023-11-09,261165.98,111928.28,373094.26,True
LRS00062266,LON0002726,22,2023-12-09,261165.98,111928.28,373094.26,True
LRS00062267,LON0002726,23,2024-01-08,261165.98,111928.28,373094.26,True
LRS00062268,LON0002726,24,2024-02-07,261165.98,111928.28,373094.26,True
LRS00062269,LON0002727,1,2022-01-23,12817.49,5493.21,18310.7,True
LRS00062270,LON0002727,2,2022-02-22,12817.49,5493.21,18310.7,True
LRS00062271,LON0002727,3,2022-03-24,12817.49,5493.21,18310.7,True
LRS00062272,LON0002727,4,2022-04-23,12817.49,5493.21,18310.7,True
LRS00062273,LON0002727,5,2022-05-23,12817.49,5493.21,18310.7,True
LRS00062274,LON0002727,6,2022-06-22,12817.49,5493.21,18310.7,True
LRS00062275,LON0002727,7,2022-07-22,12817.49,5493.21,18310.7,True
LRS00062276,LON0002727,8,2022-08-21,12817.49,5493.21,18310.7,True
LRS00062277,LON0002727,9,2022-09-20,12817.49,5493.21,18310.7,True
LRS00062278,LON0002727,10,2022-10-20,12817.49,5493.21,18310.7,False
LRS00062279,LON0002727,11,2022-11-19,12817.49,5493.21,18310.7,True
LRS00062280,LON0002727,12,2022-12-19,12817.49,5493.21,18310.7,True
LRS00062281,LON0002727,13,2023-01-18,12817.49,5493.21,18310.7,True
LRS00062282,LON0002727,14,2023-02-17,12817.49,5493.21,18310.7,True
LRS00062283,LON0002727,15,2023-03-19,12817.49,5493.21,18310.7,True
LRS00062284,LON0002727,16,2023-04-18,12817.49,5493.21,18310.7,True
LRS00062285,LON0002727,17,2023-05-18,12817.49,5493.21,18310.7,True
LRS00062286,LON0002727,18,2023-06-17,12817.49,5493.21,18310.7,True
LRS00062287,LON0002727,19,2023-07-17,12817.49,5493.21,18310.7,True
LRS00062288,LON0002727,20,2023-08-16,12817.49,5493.21,18310.7,True
LRS00062289,LON0002727,21,2023-09-15,12817.49,5493.21,18310.7,True
LRS00062290,LON0002727,22,2023-10-15,12817.49,5493.21,18310.7,True
LRS00062291,LON0002727,23,2023-11-14,12817.49,5493.21,18310.7,True
LRS00062292,LON0002727,24,2023-12-14,12817.49,5493.21,18310.7,True
LRS00062293,LON0002728,1,2021-06-16,26050.35,11164.44,37214.79,True
LRS00062294,LON0002728,2,2021-07-16,26050.35,11164.44,37214.79,True
LRS00062295,LON0002728,3,2021-08-15,26050.35,11164.44,37214.79,True
LRS00062296,LON0002728,4,2021-09-14,26050.35,11164.44,37214.79,True
LRS00062297,LON0002728,5,2021-10-14,26050.35,11164.44,37214.79,True
LRS00062298,LON0002728,6,2021-11-13,26050.35,11164.44,37214.79,True
LRS00062299,LON0002728,7,2021-12-13,26050.35,11164.44,37214.79,True
LRS00062300,LON0002728,8,2022-01-12,26050.35,11164.44,37214.79,True
LRS00062301,LON0002728,9,2022-02-11,26050.35,11164.44,37214.79,True
LRS00062302,LON0002728,10,2022-03-13,26050.35,11164.44,37214.79,True
LRS00062303,LON0002728,11,2022-04-12,26050.35,11164.44,37214.79,True
LRS00062304,LON0002728,12,2022-05-12,26050.35,11164.44,37214.79,True
LRS00062305,LON0002728,13,2022-06-11,26050.35,11164.44,37214.79,True
LRS00062306,LON0002728,14,2022-07-11,26050.35,11164.44,37214.79,True
LRS00062307,LON0002728,15,2022-08-10,26050.35,11164.44,37214.79,True
LRS00062308,LON0002728,16,2022-09-09,26050.35,11164.44,37214.79,True
LRS00062309,LON0002728,17,2022-10-09,26050.35,11164.44,37214.79,True
LRS00062310,LON0002728,18,2022-11-08,26050.35,11164.44,37214.79,True
LRS00062311,LON0002728,19,2022-12-08,26050.35,11164.44,37214.79,True
LRS00062312,LON0002728,20,2023-01-07,26050.35,11164.44,37214.79,True
LRS00062313,LON0002728,21,2023-02-06,26050.35,11164.44,37214.79,True
LRS00062314,LON0002728,22,2023-03-08,26050.35,11164.44,37214.79,True
LRS00062315,LON0002728,23,2023-04-07,26050.35,11164.44,37214.79,True
LRS00062316,LON0002728,24,2023-05-07,26050.35,11164.44,37214.79,False
LRS00062317,LON0002729,1,2025-08-11,10887.17,4665.93,15553.1,True
LRS00062318,LON0002729,2,2025-09-10,10887.17,4665.93,15553.1,True
LRS00062319,LON0002729,3,2025-10-10,10887.17,4665.93,15553.1,True
LRS00062320,LON0002729,4,2025-11-09,10887.17,4665.93,15553.1,True
LRS00062321,LON0002729,5,2025-12-09,10887.17,4665.93,15553.1,True
LRS00062322,LON0002729,6,2026-01-08,10887.17,4665.93,15553.1,True
LRS00062323,LON0002729,7,2026-02-07,10887.17,4665.93,15553.1,True
LRS00062324,LON0002729,8,2026-03-09,10887.17,4665.93,15553.1,True
LRS00062325,LON0002729,9,2026-04-08,10887.17,4665.93,15553.1,True
LRS00062326,LON0002729,10,2026-05-08,10887.17,4665.93,15553.1,False
LRS00062327,LON0002729,11,2026-06-07,10887.17,4665.93,15553.1,False
LRS00062328,LON0002729,12,2026-07-07,10887.17,4665.93,15553.1,False
LRS00062329,LON0002729,13,2026-08-06,10887.17,4665.93,15553.1,False
LRS00062330,LON0002729,14,2026-09-05,10887.17,4665.93,15553.1,False
LRS00062331,LON0002729,15,2026-10-05,10887.17,4665.93,15553.1,False
LRS00062332,LON0002729,16,2026-11-04,10887.17,4665.93,15553.1,False
LRS00062333,LON0002729,17,2026-12-04,10887.17,4665.93,15553.1,False
LRS00062334,LON0002729,18,2027-01-03,10887.17,4665.93,15553.1,False
LRS00062335,LON0002729,19,2027-02-02,10887.17,4665.93,15553.1,False
LRS00062336,LON0002729,20,2027-03-04,10887.17,4665.93,15553.1,False
LRS00062337,LON0002729,21,2027-04-03,10887.17,4665.93,15553.1,False
LRS00062338,LON0002729,22,2027-05-03,10887.17,4665.93,15553.1,False
LRS00062339,LON0002729,23,2027-06-02,10887.17,4665.93,15553.1,False
LRS00062340,LON0002729,24,2027-07-02,10887.17,4665.93,15553.1,False
LRS00062341,LON0002730,1,2021-02-12,143792.69,61625.44,205418.13,True
LRS00062342,LON0002730,2,2021-03-14,143792.69,61625.44,205418.13,True
LRS00062343,LON0002730,3,2021-04-13,143792.69,61625.44,205418.13,True
LRS00062344,LON0002730,4,2021-05-13,143792.69,61625.44,205418.13,True
LRS00062345,LON0002730,5,2021-06-12,143792.69,61625.44,205418.13,True
LRS00062346,LON0002730,6,2021-07-12,143792.69,61625.44,205418.13,True
LRS00062347,LON0002730,7,2021-08-11,143792.69,61625.44,205418.13,True
LRS00062348,LON0002730,8,2021-09-10,143792.69,61625.44,205418.13,True
LRS00062349,LON0002730,9,2021-10-10,143792.69,61625.44,205418.13,True
LRS00062350,LON0002730,10,2021-11-09,143792.69,61625.44,205418.13,True
LRS00062351,LON0002730,11,2021-12-09,143792.69,61625.44,205418.13,True
LRS00062352,LON0002730,12,2022-01-08,143792.69,61625.44,205418.13,True
LRS00062353,LON0002730,13,2022-02-07,143792.69,61625.44,205418.13,True
LRS00062354,LON0002730,14,2022-03-09,143792.69,61625.44,205418.13,True
LRS00062355,LON0002730,15,2022-04-08,143792.69,61625.44,205418.13,True
LRS00062356,LON0002730,16,2022-05-08,143792.69,61625.44,205418.13,True
LRS00062357,LON0002730,17,2022-06-07,143792.69,61625.44,205418.13,True
LRS00062358,LON0002730,18,2022-07-07,143792.69,61625.44,205418.13,True
LRS00062359,LON0002730,19,2022-08-06,143792.69,61625.44,205418.13,True
LRS00062360,LON0002730,20,2022-09-05,143792.69,61625.44,205418.13,True
LRS00062361,LON0002730,21,2022-10-05,143792.69,61625.44,205418.13,True
LRS00062362,LON0002730,22,2022-11-04,143792.69,61625.44,205418.13,True
LRS00062363,LON0002730,23,2022-12-04,143792.69,61625.44,205418.13,True
LRS00062364,LON0002730,24,2023-01-03,143792.69,61625.44,205418.13,True
LRS00062365,LON0002731,1,2024-10-03,189485.24,81207.96,270693.2,True
LRS00062366,LON0002731,2,2024-11-02,189485.24,81207.96,270693.2,True
LRS00062367,LON0002731,3,2024-12-02,189485.24,81207.96,270693.2,True
LRS00062368,LON0002731,4,2025-01-01,189485.24,81207.96,270693.2,True
LRS00062369,LON0002731,5,2025-01-31,189485.24,81207.96,270693.2,True
LRS00062370,LON0002731,6,2025-03-02,189485.24,81207.96,270693.2,True
LRS00062371,LON0002731,7,2025-04-01,189485.24,81207.96,270693.2,True
LRS00062372,LON0002731,8,2025-05-01,189485.24,81207.96,270693.2,True
LRS00062373,LON0002731,9,2025-05-31,189485.24,81207.96,270693.2,True
LRS00062374,LON0002731,10,2025-06-30,189485.24,81207.96,270693.2,True
LRS00062375,LON0002731,11,2025-07-30,189485.24,81207.96,270693.2,True
LRS00062376,LON0002731,12,2025-08-29,189485.24,81207.96,270693.2,True
LRS00062377,LON0002731,13,2025-09-28,189485.24,81207.96,270693.2,True
LRS00062378,LON0002731,14,2025-10-28,189485.24,81207.96,270693.2,True
LRS00062379,LON0002731,15,2025-11-27,189485.24,81207.96,270693.2,True
LRS00062380,LON0002731,16,2025-12-27,189485.24,81207.96,270693.2,True
LRS00062381,LON0002731,17,2026-01-26,189485.24,81207.96,270693.2,True
LRS00062382,LON0002731,18,2026-02-25,189485.24,81207.96,270693.2,True
LRS00062383,LON0002731,19,2026-03-27,189485.24,81207.96,270693.2,True
LRS00062384,LON0002731,20,2026-04-26,189485.24,81207.96,270693.2,True
LRS00062385,LON0002731,21,2026-05-26,189485.24,81207.96,270693.2,False
LRS00062386,LON0002731,22,2026-06-25,189485.24,81207.96,270693.2,False
LRS00062387,LON0002731,23,2026-07-25,189485.24,81207.96,270693.2,False
LRS00062388,LON0002731,24,2026-08-24,189485.24,81207.96,270693.2,False
LRS00062389,LON0002732,1,2021-04-11,79860.72,34226.03,114086.75,True
LRS00062390,LON0002732,2,2021-05-11,79860.72,34226.03,114086.75,True
LRS00062391,LON0002732,3,2021-06-10,79860.72,34226.03,114086.75,False
LRS00062392,LON0002732,4,2021-07-10,79860.72,34226.03,114086.75,True
LRS00062393,LON0002732,5,2021-08-09,79860.72,34226.03,114086.75,True
LRS00062394,LON0002732,6,2021-09-08,79860.72,34226.03,114086.75,True
LRS00062395,LON0002732,7,2021-10-08,79860.72,34226.03,114086.75,True
LRS00062396,LON0002732,8,2021-11-07,79860.72,34226.03,114086.75,True
LRS00062397,LON0002732,9,2021-12-07,79860.72,34226.03,114086.75,True
LRS00062398,LON0002732,10,2022-01-06,79860.72,34226.03,114086.75,True
LRS00062399,LON0002732,11,2022-02-05,79860.72,34226.03,114086.75,True
LRS00062400,LON0002732,12,2022-03-07,79860.72,34226.03,114086.75,True
LRS00062401,LON0002732,13,2022-04-06,79860.72,34226.03,114086.75,True
LRS00062402,LON0002732,14,2022-05-06,79860.72,34226.03,114086.75,True
LRS00062403,LON0002732,15,2022-06-05,79860.72,34226.03,114086.75,True
LRS00062404,LON0002732,16,2022-07-05,79860.72,34226.03,114086.75,True
LRS00062405,LON0002732,17,2022-08-04,79860.72,34226.03,114086.75,True
LRS00062406,LON0002732,18,2022-09-03,79860.72,34226.03,114086.75,True
LRS00062407,LON0002732,19,2022-10-03,79860.72,34226.03,114086.75,True
LRS00062408,LON0002732,20,2022-11-02,79860.72,34226.03,114086.75,True
LRS00062409,LON0002732,21,2022-12-02,79860.72,34226.03,114086.75,True
LRS00062410,LON0002732,22,2023-01-01,79860.72,34226.03,114086.75,True
LRS00062411,LON0002732,23,2023-01-31,79860.72,34226.03,114086.75,True
LRS00062412,LON0002732,24,2023-03-02,79860.72,34226.03,114086.75,True
LRS00062413,LON0002733,1,2025-04-15,24762.87,10612.66,35375.53,True
LRS00062414,LON0002733,2,2025-05-15,24762.87,10612.66,35375.53,True
LRS00062415,LON0002733,3,2025-06-14,24762.87,10612.66,35375.53,True
LRS00062416,LON0002733,4,2025-07-14,24762.87,10612.66,35375.53,True
LRS00062417,LON0002733,5,2025-08-13,24762.87,10612.66,35375.53,True
LRS00062418,LON0002733,6,2025-09-12,24762.87,10612.66,35375.53,True
LRS00062419,LON0002733,7,2025-10-12,24762.87,10612.66,35375.53,True
LRS00062420,LON0002733,8,2025-11-11,24762.87,10612.66,35375.53,True
LRS00062421,LON0002733,9,2025-12-11,24762.87,10612.66,35375.53,True
LRS00062422,LON0002733,10,2026-01-10,24762.87,10612.66,35375.53,True
LRS00062423,LON0002733,11,2026-02-09,24762.87,10612.66,35375.53,True
LRS00062424,LON0002733,12,2026-03-11,24762.87,10612.66,35375.53,True
LRS00062425,LON0002733,13,2026-04-10,24762.87,10612.66,35375.53,True
LRS00062426,LON0002733,14,2026-05-10,24762.87,10612.66,35375.53,False
LRS00062427,LON0002733,15,2026-06-09,24762.87,10612.66,35375.53,False
LRS00062428,LON0002733,16,2026-07-09,24762.87,10612.66,35375.53,False
LRS00062429,LON0002733,17,2026-08-08,24762.87,10612.66,35375.53,False
LRS00062430,LON0002733,18,2026-09-07,24762.87,10612.66,35375.53,False
LRS00062431,LON0002733,19,2026-10-07,24762.87,10612.66,35375.53,False
LRS00062432,LON0002733,20,2026-11-06,24762.87,10612.66,35375.53,False
LRS00062433,LON0002733,21,2026-12-06,24762.87,10612.66,35375.53,False
LRS00062434,LON0002733,22,2027-01-05,24762.87,10612.66,35375.53,False
LRS00062435,LON0002733,23,2027-02-04,24762.87,10612.66,35375.53,False
LRS00062436,LON0002733,24,2027-03-06,24762.87,10612.66,35375.53,False
LRS00062437,LON0002734,1,2025-06-18,74051.63,31736.41,105788.04,True
LRS00062438,LON0002734,2,2025-07-18,74051.63,31736.41,105788.04,True
LRS00062439,LON0002734,3,2025-08-17,74051.63,31736.41,105788.04,True
LRS00062440,LON0002734,4,2025-09-16,74051.63,31736.41,105788.04,True
LRS00062441,LON0002734,5,2025-10-16,74051.63,31736.41,105788.04,True
LRS00062442,LON0002734,6,2025-11-15,74051.63,31736.41,105788.04,True
LRS00062443,LON0002734,7,2025-12-15,74051.63,31736.41,105788.04,True
LRS00062444,LON0002734,8,2026-01-14,74051.63,31736.41,105788.04,True
LRS00062445,LON0002734,9,2026-02-13,74051.63,31736.41,105788.04,True
LRS00062446,LON0002734,10,2026-03-15,74051.63,31736.41,105788.04,True
LRS00062447,LON0002734,11,2026-04-14,74051.63,31736.41,105788.04,False
LRS00062448,LON0002734,12,2026-05-14,74051.63,31736.41,105788.04,False
LRS00062449,LON0002734,13,2026-06-13,74051.63,31736.41,105788.04,False
