interaction_id,customer_id,employee_id,branch_id,channel,interaction_type,interaction_at,duration_seconds,notes
INT00040576,CUS0005241,,,ATM,Inquiry,2025-03-20T08:39:00,203,แพ้ช้าหน้ากากคาวของหวานคำสั่งลูกตาหม้อแกผลัด 
INT00040577,CUS0008089,,,Internet Banking,Complaint,2025-07-03T13:39:00,419,ไค้หันแก่ออนซอนเด๊ถีบมัสยิดนิ่มบูดหายใน 
INT00040578,CUS0009228,,,ATM,Advisory,2025-01-19T21:45:00,1372,บูชาประชาธิปไตยที่ดินพักผ่อนตอใดกตัญญูยูทูบ 
INT00040579,CUS0007753,EMP00159,BR0009,Branch,Transaction,2026-03-03T19:21:00,52,นุ่นน้ำหวานคาวคั่วน้า 
INT00040580,CUS0004431,,,LINE OA,Transaction,2025-05-07T00:19:00,334,เตียนน้ำเย็นหลังคาเศษบาดสหภาพขี่ 
INT00040581,CUS0000956,,,Mobile App,Advisory,2025-01-06T13:28:00,356,ชุดนอนวินโดวส์นุ่นขี่เคารพหว่านแท็บลอยด์น้ำหวานการโก๋แก่เลี้ยว 
INT00040582,CUS0005300,,,LINE OA,Onboarding,2026-03-13T08:25:00,1036,อาสากล่าวกล่องนุ่นยาแจ่มใส 
INT00040583,CUS0003544,,,LINE OA,Transaction,2025-12-14T16:04:00,1756,ที่ดินพิพักพิพ่วนกำไรแม้กามองค์ไต้ 
INT00040584,CUS0006964,EMP00266,BR0036,Branch,Transaction,2026-04-24T00:40:00,1233,ช้าเหตุนั่งทุ่มประพฤติห้องเรียนสีกระจาย 
INT00040585,CUS0002021,,,ATM,Complaint,2025-05-25T13:04:00,731,เงายาตรวจรอกว้างประสบการณ์ 
INT00040586,CUS0002479,,,Internet Banking,Onboarding,2025-02-11T02:51:00,856,หน้าที่เปลืองอุปโภคกล่องเดี่ยว 
INT00040587,CUS0004877,,,LINE OA,Complaint,2025-10-08T18:56:00,128,คั่วสดน้าคำถามถึง 
INT00040588,CUS0002112,,,LINE OA,Complaint,2025-02-16T23:42:00,1219,ฝากหุ้มปี่เศษอาหารชะนีหนูการ 
INT00040589,CUS0004251,,,ATM,Onboarding,2026-04-17T13:26:00,734,อ่อนหวานมิตรสุดท้ายชุดนอนน้าเสรีนิยมได้แก่หึงสาห่อข้าวบูด 
INT00040590,CUS0002732,,,ATM,Advisory,2026-01-15T21:53:00,1364,ผ่อเฉยสม่ำเสมอทำสวนซี่เริ่มแมลงสหกรณ์หม้อ 
INT00040591,CUS0001320,,,LINE OA,Complaint,2025-12-27T06:52:00,1095,เหตุแอนดรอยด์ไอศกรีมอิฐเย็บหึงสาโรงสีแข็ง 
INT00040592,CUS0006102,,,Internet Banking,Advisory,2026-01-28T07:25:00,205,ผลคอกขี้ไคลกระถางปกครองดี 
INT00040593,CUS0005124,,,Internet Banking,Inquiry,2025-03-25T14:23:00,196,เหตุวังผีกที่หุ้มเล่มตกลงต้น 
INT00040594,CUS0000032,,,Mobile App,Onboarding,2025-08-14T13:20:00,1382,กล้าอิสลามห้างคู่เนื้อ 
INT00040595,CUS0002517,EMP00066,,Call Center,Transaction,2025-01-03T13:53:00,978,ขัดยีราฟแข้งเชื่อมค่อย 
INT00040596,CUS0002602,EMP00427,,Call Center,Complaint,2025-11-23T16:12:00,1379,ตอกนุ่นคำถามริมหึงสาไอโอเอสมัสยิดกามไชโยผลัด 
INT00040597,CUS0004872,,,Mobile App,Advisory,2026-04-15T13:24:00,527,เคยสมาคมเศษอาหารโตคอมมิวนิสต์กระจายสลับอุปโภคเชื่อม 
INT00040598,CUS0003142,EMP00367,,Call Center,Advisory,2025-09-27T07:28:00,1165,คบวิ่งแข้งแอนดรอยด์กระจายเพียงห้างวิชาชีพกล่าวต้นใน 
INT00040599,CUS0009762,,,ATM,Transaction,2025-08-05T15:37:00,1187,แท็บลอยด์คลานไต้หวันกีฬาเย็นอินสตาแกรมสนอง 
INT00040600,CUS0001108,,,LINE OA,Advisory,2025-10-22T13:08:00,684,ย่อไอโอเอสห้องเรียนไค้หันผสมตำลึง 
INT00040601,CUS0005657,,,ATM,Onboarding,2025-01-24T20:40:00,582,ชาวดึกห่วงใยชิง 
INT00040602,CUS0001352,EMP00467,,Call Center,Onboarding,2025-07-10T02:50:00,980,กระจายดำขัดดูทด 
INT00040603,CUS0006094,EMP00375,,Call Center,Complaint,2025-08-22T11:38:00,873,รถโดยสารกล่องศิษย์บูดผลัดร่างกายเทเลแกรมแผนที่ 
INT00040604,CUS0005055,,,Internet Banking,Advisory,2026-03-04T02:27:00,1105,หล่นซี่ปี่ชูขนม 
INT00040605,CUS0003063,,,Mobile App,Advisory,2026-02-05T11:24:00,282,สถานีเผื่อกระถางอุปโภคเคยธนาคาร 
INT00040606,CUS0005113,,,LINE OA,Advisory,2025-08-14T04:31:00,1217,ทอดมันสดสีแดงจ๋าศาลากลางรังแก 
INT00040607,CUS0001334,EMP00422,BR0040,Branch,Inquiry,2025-01-10T08:41:00,648,แผนที่ไอศกรีมเดี่ยวกามเยาวชนทวดนิ่ม 
INT00040608,CUS0009303,,,LINE OA,Onboarding,2026-04-27T05:57:00,1363,กลางคืนเสียบคำถามดาวเทียมสีฝากเศษอัศจรรย์ 
INT00040609,CUS0000964,,,ATM,Transaction,2025-07-28T13:22:00,1664,คำสั่งเปลืองย้ำลืมคาวทดเสรีนิยมสมองสำนักงาน 
INT00040610,CUS0005498,,,Internet Banking,Onboarding,2026-03-12T15:44:00,1453,เสรีนิยมจัดเริ่มชนิด 
INT00040611,CUS0000579,,,Internet Banking,Transaction,2025-07-31T17:45:00,951,เครื่องบินหมัดผู้ร้ายช้าสหภาพยาตอใดสียันปี่อธิษฐาน 
INT00040612,CUS0004406,,,LINE OA,Inquiry,2025-03-21T13:46:00,1018,รังแกศาสตร์จากเรียงสาธารณรัฐถีบแคะซ่อมเบิ่งเห็นแม่มดไข่ 
INT00040613,CUS0009208,,,ATM,Inquiry,2026-03-26T11:37:00,1534,แอนดรอยด์ต้นหน้าที่ถางผ่อรังแกจะไปพั่งธนาคารผู้ร้าย 
INT00040614,CUS0001774,,,ATM,Onboarding,2025-06-07T00:40:00,1609,ตรวจแม้เคยตู่ทดลองตื่น 
INT00040615,CUS0000795,EMP00374,,Call Center,Onboarding,2025-01-16T08:15:00,1074,แถบเบียร์หายมะเขือเทศกำเยาวชนเงาทรัพย์สินท้องฟ้า 
INT00040616,CUS0001738,EMP00195,BR0023,Branch,Complaint,2025-02-04T05:00:00,1603,ยูทูบหมีซี่แต่งสดชื่นเชื่อตำลึงนั่งระยำ 
INT00040617,CUS0001801,,,Internet Banking,Onboarding,2025-02-13T20:43:00,397,ประชาธิปไตยสุขภาพแซงกล่องผสมพับหายแรงงานหว่านหน้าต่าง 
INT00040618,CUS0006772,EMP00290,,Call Center,Complaint,2025-01-23T15:00:00,873,พักผ่อนเกมลูกตาคำถามต่อ 
INT00040619,CUS0002108,,,Internet Banking,Advisory,2026-02-02T03:46:00,683,เตียนไชโยแจ่มใสไหนลูกตา 
INT00040620,CUS0003733,,,LINE OA,Onboarding,2025-05-04T04:59:00,507,หาม้ายไอศกรีมเขยิบปิ่นโตแก้ 
INT00040621,CUS0000458,,,ATM,Onboarding,2026-02-12T10:53:00,1006,หาบช้าดูตรวจ 
INT00040622,CUS0000493,EMP00123,BR0035,Branch,Inquiry,2025-12-22T02:31:00,1330,ครองระเบียงหอยถกเถียงโดยสถานีแผนที่แปรงมัสยิด 
INT00040623,CUS0003175,,,LINE OA,Inquiry,2025-08-10T17:26:00,701,ชูน้ำหวานผีกตะแกรงหมีพนมมือ 
INT00040624,CUS0006841,,,ATM,Transaction,2025-02-19T16:41:00,250,ใบไม้ขี้ไคลชุมนุมเย็นยัน 
INT00040625,CUS0006149,EMP00305,,Call Center,Complaint,2025-09-21T05:39:00,190,ทอดมันอิฐผลัดเอิด 
INT00040626,CUS0002757,,,ATM,Advisory,2025-05-28T07:39:00,666,คั่วรถทัวร์งมแข่งขันทหารอาหารอินสตาแกรมคู่ไต้รถถัง 
INT00040627,CUS0009065,,,ATM,Advisory,2025-05-13T11:33:00,976,ท้องฟ้าร้อนขุดกับแต่สดชื่นเพียงทหารแกะ 
INT00040628,CUS0007346,EMP00240,,Call Center,Onboarding,2025-11-24T23:36:00,1227,โก๋แก่ท้องฟ้าเทเลแกรมบูดยึดชาวนาผสมนุ่น 
INT00040629,CUS0009539,EMP00365,BR0036,Branch,Advisory,2026-01-11T20:37:00,46,กลางคืนคนไข้ง่วงแม่โกงคอมมิวนิสต์ 
INT00040630,CUS0007304,EMP00079,,Call Center,Transaction,2025-01-11T07:48:00,1678,เทเลแกรมอุปโภคง่วงตัวอย่างวัฒนธรรมรากต่อผู้ร้าย 
INT00040631,CUS0009983,,,ATM,Inquiry,2025-09-16T10:13:00,483,สบายปี่สหกรณ์หรือ 
INT00040632,CUS0007865,,,LINE OA,Inquiry,2025-09-27T12:00:00,329,ขี้ดินเทเลแกรมต่อรัฐประหารเย็น 
INT00040633,CUS0003201,EMP00148,,Call Center,Transaction,2025-09-30T00:01:00,809,ไอโอเอสรถถังและสมาคมคมนาคมคาวชุดนอน 
INT00040634,CUS0000675,,,LINE OA,Advisory,2025-11-21T19:48:00,105,คลานเมล็ดสุขภาพทอดแท็กซี่น้องปาก 
INT00040635,CUS0006424,,,Internet Banking,Onboarding,2025-09-14T20:07:00,1313,เสรีภาพคนตายขัดกูเกิลศาสตร์ 
INT00040636,CUS0006874,EMP00098,BR0001,Branch,Onboarding,2025-01-05T17:04:00,1676,ทดลองต้นตับตู่ 
INT00040637,CUS0005070,EMP00375,,Call Center,Transaction,2025-11-09T01:45:00,1021,หายบัดนี้ก้างเริ่มคอก 
INT00040638,CUS0004703,,,Internet Banking,Transaction,2025-02-13T09:43:00,113,บูดกีฬาขี้ดินสีเทาองค์อนุบาลหยอกกามริมผู้ร้าย 
INT00040639,CUS0005374,,,ATM,Inquiry,2025-01-27T03:46:00,1226,นักเรียนมัสยิดคนตายเยาวชนเฟซบุ๊ก 
INT00040640,CUS0001965,EMP00222,BR0044,Branch,Inquiry,2025-09-16T21:08:00,1621,วินโดวส์รัฐบาลเมตตากูผ่อรสชาติไอโอเอสเตียน 
INT00040641,CUS0006635,EMP00135,,Call Center,Complaint,2025-12-26T14:21:00,1716,เหตุห้องเรียนธนาคารบูชาอายุธนาคารบอกใบ้โควิดทั่วอิสลาม 
INT00040642,CUS0006456,,,LINE OA,Complaint,2025-08-08T19:50:00,1426,บาดผีกสัญญาวังแรงงานตื่นเหตุวาด 
INT00040643,CUS0007470,,,Mobile App,Advisory,2026-04-12T16:33:00,1160,จะไปพั่งน้ำเย็นเสรีนิยมเนื้อด้วยกรรมการแต่ลูกตาอินสตาแกรม 
INT00040644,CUS0006252,,,ATM,Complaint,2025-01-12T13:10:00,1094,เพียงเคยริมดีน้ำเย็นทวิตเตอร์เศษอาหารเทเลแกรมกลตั้งแต่กลาง 
INT00040645,CUS0003631,,,Mobile App,Inquiry,2025-09-09T15:08:00,878,โตยวาดลงมือบูดไต้เล่ม 
INT00040646,CUS0005059,EMP00430,,Call Center,Onboarding,2025-06-14T15:34:00,1111,สหกรณ์แม้ติดจ๋าหรือ 
INT00040647,CUS0007034,,,LINE OA,Onboarding,2025-01-10T00:29:00,825,เห็นสุขภาพรัฐบาลตำลึงเคารพหยอกย้ำแข่งขันเชื่อ 
INT00040648,CUS0000304,,,LINE OA,Complaint,2025-11-20T05:28:00,1371,ลูกเพราะเข้ารหัสเทเลแกรมหมัดทอดมัน 
INT00040649,CUS0005346,,,Internet Banking,Complaint,2025-06-24T08:22:00,528,ยึดฝากหยักใจ 
INT00040650,CUS0007795,EMP00004,BR0004,Branch,Advisory,2025-02-20T04:09:00,300,สมองตลอดซอยต่อทุ่ม 
INT00040651,CUS0004112,,,Mobile App,Transaction,2025-01-24T20:34:00,412,โตยถกเถียงวิชาชีพบันไดสัญญาข้าว 
INT00040652,CUS0001124,,,ATM,Transaction,2025-04-29T21:42:00,1040,ออนซอนเด๊แต่พนมมือนั่งเมตตา 
