ticket_id,customer_id,assigned_employee_id,category,channel,priority,status,opened_at,closed_at,subject,csat_score
TCK0006672,CUS0004531,EMP00292,Mobile banking issue,Email,High,Closed,2025-09-14T02:22:00,2025-09-18T09:22:00,[Account closure] มอบอินสตาแกรมชาวนาชิงอาสาผสม ,3.0
TCK0006673,CUS0002359,EMP00484,PromptPay issue,LINE OA,Low,Open,2025-05-18T23:45:00,,[Branch service complaint] กลางฟากเดี่ยวขนมอนุบาลแก่ ,
TCK0006674,CUS0006157,EMP00061,Fee inquiry,Email,Medium,Open,2025-05-17T15:52:00,,[Loan inquiry] ชิงกามเล่มตลอด ,
TCK0006675,CUS0000705,EMP00391,Branch service complaint,LINE OA,Medium,In Progress,2025-05-01T11:59:00,,[Account closure] ข้างหาบหน้าต่างกิจกรรมโกงอาหารเยาวชน ,
TCK0006676,CUS0008705,EMP00402,Fraud report,Mobile App,Medium,Closed,2025-08-16T06:16:00,2025-08-17T23:16:00,[Account closure] ขี้ดินจ๋าก้างค่อยหน้าต่างกระจาย ,3.0
TCK0006677,CUS0009371,EMP00427,Account closure,Email,Low,Closed,2024-02-15T02:42:00,2024-02-18T01:42:00,[Card lost/stolen] กล้าศาสตร์ชุมนุมแม้ ,2.0
TCK0006678,CUS0006431,EMP00191,Card lost/stolen,Mobile App,Medium,In Progress,2025-03-11T04:52:00,,[Card lost/stolen] สมองอนุบาลอบอุ่นขันน้ำ ,
TCK0006679,CUS0005391,EMP00169,Branch service complaint,Email,Critical,Closed,2025-04-10T03:43:00,2025-04-11T18:43:00,[Branch service complaint] ยันถึงหรือสลับปี่ตลอดกิจกรรมเชื่อม ,
TCK0006680,CUS0006835,EMP00453,Mobile banking issue,Email,Low,Resolved,2025-07-22T01:57:00,2025-07-25T21:57:00,[Mobile banking issue] ห้างชนิดเบียร์กลชุดนอนคาวเขยื้อน ,2.0
TCK0006681,CUS0003702,EMP00033,Mobile banking issue,Call Center,High,Resolved,2024-12-21T01:45:00,2024-12-24T19:45:00,[Fee inquiry] ผลัดสดชื่นแต่งสำหรับ ,1.0
TCK0006682,CUS0003531,EMP00105,Account closure,Branch,Critical,Closed,2026-01-03T06:22:00,2026-01-11T11:22:00,[Account closure] เรียงสาธารณรัฐแจ่มใสองค์เพลงทดลองเปลือง ,1.0
TCK0006683,CUS0003448,EMP00210,Account closure,LINE OA,Medium,Open,2026-04-09T23:08:00,,[Branch service complaint] หน้าต่างคอมมิวนิสต์โรงสีคั่วอธิษฐานดึกล่อ ,
TCK0006684,CUS0006126,EMP00017,Account closure,Email,Critical,Escalated,2024-04-29T03:33:00,,[PromptPay issue] เพียงเกมเห็นสำนักงานจะไปพั่งแม่มด ,
TCK0006685,CUS0003913,EMP00403,PromptPay issue,Email,High,Closed,2025-12-23T16:06:00,2026-01-01T16:06:00,[Fee inquiry] คำถามตำลึงบอกกิจกรรมเศษอาหารเอสซีบีปิ่นโต ,4.0
TCK0006686,CUS0006778,EMP00413,Fraud report,Call Center,Critical,Resolved,2026-04-21T13:12:00,2026-04-24T20:12:00,[ATM dispute] ห่อข้าวความองค์ ,4.0
TCK0006687,CUS0006315,EMP00493,ATM dispute,LINE OA,Critical,Escalated,2024-05-14T14:12:00,,[Card lost/stolen] โง่ติดทุกข์ ,
TCK0006688,CUS0004437,EMP00155,Fee inquiry,Mobile App,Critical,Escalated,2024-06-24T15:51:00,,[Account closure] ดึกวิชาชีพแต่กำวิชาชีพแรงงานอ่อนหวาน ,
TCK0006689,CUS0006332,EMP00038,ATM dispute,LINE OA,Low,Resolved,2024-09-18T01:50:00,2024-09-26T12:50:00,[Loan inquiry] เตียนแต่งกับพนมมือลงมือกล้า ,5.0
TCK0006690,CUS0004660,EMP00330,Card lost/stolen,Branch,High,Open,2025-11-29T06:29:00,,[Branch service complaint] ดองหอยตู้แหย่ ,
TCK0006691,CUS0008543,EMP00111,Account closure,Email,Medium,Resolved,2025-11-14T10:47:00,2025-11-23T14:47:00,[Mobile banking issue] วัฒนธรรมขุดค่อยหุ้ม ,1.0
TCK0006692,CUS0008986,EMP00113,Account closure,Email,High,Open,2024-07-25T08:11:00,,[Mobile banking issue] จะไปพั่งด้ายเหตุข้าวคาวปี ,
TCK0006693,CUS0004944,EMP00361,PromptPay issue,Email,Medium,Resolved,2025-02-10T19:01:00,2025-02-12T16:01:00,[PromptPay issue] ขี้ไคลของหวานแข็งเช้าครองแจ่มใส ,1.0
TCK0006694,CUS0003962,EMP00184,Account closure,LINE OA,Low,Escalated,2025-12-19T02:53:00,,[Account closure] แม่มดโง่ชุมนุมใหม่คอมมิวนิสต์การวิ่ง ,
TCK0006695,CUS0009283,EMP00015,Fraud report,Email,Low,Resolved,2026-01-26T07:20:00,2026-01-27T11:20:00,[Loan inquiry] กีฬาห้องเรียนคนไข้ ,3.0
TCK0006696,CUS0006965,EMP00155,Statement request,LINE OA,High,Resolved,2024-01-12T21:42:00,2024-01-18T17:42:00,[Card lost/stolen] อาสาเจ็บไข้แข้งพิพักพิพ่วน ,4.0
TCK0006697,CUS0008846,EMP00176,Account closure,Email,Medium,Closed,2025-09-06T17:28:00,2025-09-14T16:28:00,[Fraud report] ข้าวเจ้าข้างถีบหรือวัฒนธรรมหึงสา ,
TCK0006698,CUS0006841,EMP00329,Fraud report,Branch,High,Resolved,2025-12-31T03:49:00,2026-01-09T13:49:00,[Loan inquiry] สนองกบโควิดปี่ทหารขี่กิโลเมตร ,3.0
TCK0006699,CUS0009769,EMP00042,Account closure,Email,Low,Resolved,2025-12-28T21:48:00,2026-01-04T09:48:00,[Loan inquiry] เสรีภาพรัฐประหารตอใดจะไปพั่งก้าง ,4.0
TCK0006700,CUS0003309,EMP00341,ATM dispute,Branch,Low,Closed,2024-08-02T09:57:00,2024-08-02T17:57:00,[Account closure] คู่เป็นทั่วหลบห้องเรียนย่อ ,
TCK0006701,CUS0001903,EMP00468,Statement request,Mobile App,Medium,Open,2025-08-09T13:58:00,,[Branch service complaint] รังแกอธิษฐานขาดเคิ่งคั่วขุด ,
TCK0006702,CUS0009044,EMP00495,Branch service complaint,Branch,Medium,In Progress,2025-08-17T15:16:00,,[Card lost/stolen] วินโดวส์น้ำเย็นแท็กซี่แข่งขันอิฐ ,
TCK0006703,CUS0007489,EMP00177,Card lost/stolen,Mobile App,High,Open,2025-05-26T13:17:00,,[Branch service complaint] น้ำหวานทวิตเตอร์หมอกกะละมังหน้าต่าง ,
TCK0006704,CUS0000557,EMP00292,Fee inquiry,Call Center,Critical,In Progress,2024-01-08T07:02:00,,[Fee inquiry] ขาดเคิ่งสถานีได้แก่เงาแซงประพฤติเป้านิ่ม ,
TCK0006705,CUS0004062,EMP00064,Branch service complaint,Mobile App,Medium,Resolved,2026-01-22T18:59:00,2026-01-25T17:59:00,[Account closure] กล่าวน้ำหวานขี้ไคลคมนาคมเผื่อโก๋แก่นุ่น ,4.0
TCK0006706,CUS0007439,EMP00441,Branch service complaint,Mobile App,Low,Resolved,2024-04-18T02:31:00,2024-04-22T10:31:00,[Fee inquiry] เพียงรังแกรอเพลงเสียบบอกเงาพับ ,2.0
TCK0006707,CUS0004939,EMP00204,ATM dispute,Email,Low,Resolved,2026-03-10T11:37:00,2026-03-17T20:37:00,[Loan inquiry] เผื่อตับย้ำหยักขัดเป็นเศรษฐกิจ ,2.0
TCK0006708,CUS0008977,EMP00384,Statement request,Call Center,Critical,Open,2025-08-03T16:10:00,,[Loan inquiry] เดี่ยวรถบัสชนิดกลางคืน ,
TCK0006709,CUS0004876,EMP00453,Branch service complaint,Call Center,High,Resolved,2024-02-10T02:08:00,2024-02-14T07:08:00,[ATM dispute] กิ่งไม้หาบรอสีแดงประพฤติตัวเมีย ,
TCK0006710,CUS0002031,EMP00204,Card lost/stolen,Email,Critical,Resolved,2025-06-10T14:44:00,2025-06-16T04:44:00,[Fee inquiry] หายบูชาน้าเมล็ดเชื้อโรค ,4.0
TCK0006711,CUS0006026,EMP00128,Fraud report,Branch,Low,In Progress,2025-11-01T08:29:00,,[Branch service complaint] ลงมือดอกไม้เมาะทวด ,
TCK0006712,CUS0006117,EMP00173,Fraud report,Mobile App,High,Open,2024-02-07T20:18:00,,[Statement request] กรดไหลย้อนโตยหน้าต่าง ,
TCK0006713,CUS0003191,EMP00328,Fraud report,Email,Critical,Closed,2025-02-14T01:05:00,2025-02-20T08:05:00,[Card lost/stolen] ธาตุร้อนชะนีกับถีบอาสาเชื่อม ,2.0
TCK0006714,CUS0002559,EMP00459,Fee inquiry,LINE OA,High,In Progress,2024-08-08T05:20:00,,[PromptPay issue] ห้างเลือกพับห้องเรียน ,
TCK0006715,CUS0001295,EMP00246,Mobile banking issue,LINE OA,Low,Open,2024-07-23T12:52:00,,[PromptPay issue] ขี่มิตรศาสตร์คนไข้อินสตาแกรมหลังคาโรงสี ,
TCK0006716,CUS0003328,EMP00173,PromptPay issue,Email,High,Resolved,2024-03-13T00:40:00,2024-03-14T05:40:00,[Card lost/stolen] ร่มรื่นขนมปากทอดมันตัวอย่างทวดพิพักพิพ่วน ,4.0
TCK0006717,CUS0009589,EMP00412,Account closure,Email,Medium,In Progress,2024-04-22T08:30:00,,[Fraud report] แหย่คะแนนหมดกบ ,
TCK0006718,CUS0005180,EMP00018,PromptPay issue,Call Center,Low,Resolved,2024-05-04T04:18:00,2024-05-09T02:18:00,[Card lost/stolen] หลบผลิตระเบียงตีนระยำวิ่งเพราะ ,1.0
TCK0006719,CUS0000557,EMP00122,Branch service complaint,Branch,Critical,Resolved,2024-03-15T03:46:00,2024-03-19T21:46:00,[Mobile banking issue] สลับขนมดูเอิดวินโดวส์รถถังทอดมัน ,2.0
TCK0006720,CUS0005628,EMP00314,Account closure,LINE OA,Low,Resolved,2025-05-25T04:29:00,2025-06-02T04:29:00,[Card lost/stolen] กลางคืนสดชื่นหลง ,
TCK0006721,CUS0007703,EMP00189,ATM dispute,LINE OA,High,Resolved,2024-12-13T15:27:00,2024-12-19T22:27:00,[Fee inquiry] หุ้มทานตัวอย่างผสมคะแนนสารวัตร ,2.0
TCK0006722,CUS0008444,EMP00296,Loan inquiry,Call Center,Medium,Resolved,2026-03-12T11:42:00,2026-03-13T22:42:00,[Mobile banking issue] คนตายทอดมันเมล็ดการย้ำแรงงานหน้าที่เย็บ ,4.0
TCK0006723,CUS0004450,EMP00301,PromptPay issue,LINE OA,Medium,Resolved,2024-10-21T18:41:00,2024-10-24T16:41:00,[Fee inquiry] เชื้อโรคคมนาคมทวิตเตอร์หนูเย็น ,2.0
TCK0006724,CUS0003265,EMP00499,PromptPay issue,Call Center,Low,Closed,2025-12-15T08:45:00,2025-12-21T00:45:00,[Loan inquiry] ดูคมนาคมใบไม้ในตับทหาร ,4.0
TCK0006725,CUS0002113,EMP00094,Fee inquiry,Call Center,Low,Resolved,2025-01-06T18:09:00,2025-01-12T16:09:00,[Loan inquiry] หมีเตากินกำเลือกองค์ ,5.0
TCK0006726,CUS0009976,EMP00483,Loan inquiry,LINE OA,Critical,Closed,2025-07-05T12:16:00,2025-07-08T21:16:00,[Mobile banking issue] ทุกข์เจ็บไข้อนุบาลลูก ,
TCK0006727,CUS0001446,EMP00415,PromptPay issue,LINE OA,Low,Resolved,2024-09-26T21:29:00,2024-10-02T19:29:00,[Card lost/stolen] เตาแข่งขันสม่ำเสมอกล้าควร ,
TCK0006728,CUS0000306,EMP00172,Fraud report,Branch,Critical,Resolved,2025-01-27T09:15:00,2025-01-28T01:15:00,[Statement request] เริ่มปากเผื่อแท็กซี่เสรีภาพเตา ,4.0
TCK0006729,CUS0009897,EMP00467,ATM dispute,LINE OA,Medium,Resolved,2025-03-04T05:27:00,2025-03-10T22:27:00,[Loan inquiry] กะละมังกล่าวโดยธนาคารง่วง ,
TCK0006730,CUS0007301,EMP00410,PromptPay issue,Mobile App,High,Resolved,2025-05-22T09:03:00,2025-05-24T20:03:00,[Account closure] วิกิพีเดียรังแกพ่ออิฐพิการรังแก ,
TCK0006731,CUS0008552,EMP00051,PromptPay issue,LINE OA,High,In Progress,2024-03-06T06:49:00,,[ATM dispute] ทหารผลิตร่างได้แก่ประสบการณ์หรือ ,
TCK0006732,CUS0009363,EMP00384,Card lost/stolen,Branch,High,Closed,2024-12-10T03:59:00,2024-12-10T20:59:00,[Account closure] น้าขี่พ่อสีแดง ,2.0
TCK0006733,CUS0001368,EMP00403,Statement request,Email,Low,Resolved,2025-05-17T12:19:00,2025-05-22T16:19:00,[Fraud report] อายุช้าแถบมัสยิด ,3.0
TCK0006734,CUS0005704,EMP00447,PromptPay issue,Email,Critical,Resolved,2025-04-16T07:39:00,2025-04-21T12:39:00,[Fee inquiry] หยักโตยเกม ,1.0
TCK0006735,CUS0009619,EMP00231,Card lost/stolen,LINE OA,Medium,Resolved,2024-10-15T03:57:00,2024-10-22T11:57:00,[Account closure] ไค้หันช้าคอมมิวนิสต์เพราะผีกตะปูร้อน ,2.0
TCK0006736,CUS0002074,EMP00439,Card lost/stolen,Branch,Medium,Resolved,2025-03-06T15:38:00,2025-03-11T04:38:00,[Fraud report] ระเบียงธนาคารเสียบ ,2.0
TCK0006737,CUS0004619,EMP00487,Branch service complaint,Call Center,Medium,Resolved,2025-05-18T12:18:00,2025-05-20T13:18:00,[Mobile banking issue] ตู่ห่วงใยดำ ,
TCK0006738,CUS0001451,EMP00056,Branch service complaint,Call Center,Low,Closed,2026-04-10T03:23:00,2026-04-11T20:23:00,[Mobile banking issue] ข้างปิ่นโตกล้าซอยแข็ง ,
TCK0006739,CUS0004897,EMP00460,Branch service complaint,LINE OA,High,Resolved,2024-08-07T13:35:00,2024-08-11T04:35:00,[ATM dispute] มอบชาวทอดประสบการณ์แท็กซี่พยาธิบอกใบ้ ,2.0
TCK0006740,CUS0008839,EMP00407,ATM dispute,Email,Medium,In Progress,2025-12-25T23:35:00,,[Statement request] เฉยผิดควรหมุนขี้ไคลเศรษฐกิจ ,
TCK0006741,CUS0009006,EMP00268,Card lost/stolen,Mobile App,Critical,Closed,2025-10-19T04:27:00,2025-10-23T21:27:00,[Loan inquiry] ยีราฟช้าทวิตเตอร์คลานไต้หวันปาก ,3.0
TCK0006742,CUS0008304,EMP00172,Loan inquiry,Call Center,Critical,Resolved,2025-07-01T14:38:00,2025-07-08T17:38:00,[PromptPay issue] กล่าวเตากล่าวเกมน้ำหวาน ,5.0
TCK0006743,CUS0003325,EMP00003,ATM dispute,LINE OA,High,Resolved,2024-05-07T08:55:00,2024-05-07T12:55:00,[Card lost/stolen] ศาสตร์อินเทอร์เน็ตหมอกพนมมือเยาวชนที่ ,1.0
TCK0006744,CUS0003971,EMP00003,Statement request,Call Center,Critical,In Progress,2025-08-04T14:41:00,,[Branch service complaint] ฝากกว้างบริษัทแต่งกระถางสบาย ,
TCK0006745,CUS0009817,EMP00165,Statement request,Call Center,High,Resolved,2025-12-03T20:07:00,2025-12-06T17:07:00,[ATM dispute] ปกครองบูชาเคารพเลี้ยว ,3.0
TCK0006746,CUS0008719,EMP00347,Fraud report,Mobile App,Low,Closed,2024-03-15T04:10:00,2024-03-24T15:10:00,[Loan inquiry] ดอกไม้กำไรแม่ฤดูไต้หวัน ,1.0
TCK0006747,CUS0007163,EMP00394,Card lost/stolen,LINE OA,Low,Resolved,2025-08-25T16:30:00,2025-08-29T13:30:00,[Fee inquiry] แข้งวิ่งฉีดของหวานเข้ารหัสแมลงเผื่อ ,1.0
TCK0006748,CUS0006447,EMP00365,Mobile banking issue,Mobile App,High,Closed,2025-07-17T09:33:00,2025-07-17T17:33:00,[Account closure] ดำเพลงสถานีแหย่ปิ่นโตท้องฟ้า ,
TCK0006749,CUS0005264,EMP00376,Branch service complaint,LINE OA,Medium,Resolved,2026-04-20T01:39:00,2026-04-24T07:39:00,[Statement request] แถบหมีกะเพราตะแกรงน้า ,2.0
TCK0006750,CUS0001647,EMP00267,Statement request,Call Center,High,Resolved,2025-05-06T22:58:00,2025-05-07T05:58:00,[Fee inquiry] ใบไม้สนองวังตู้เอสซีบีรสชาติแหย่ ,4.0
TCK0006751,CUS0000864,EMP00234,Account closure,Call Center,Critical,Open,2024-07-22T10:56:00,,[Branch service complaint] หมัดกระถางกิโลเมตรบริโภคทอดมันห้องเรียน ,
