fd_id,customer_id,product_id,branch_id,principal_thb,interest_rate_pct,term_months,start_date,maturity_date,auto_rollover,status
FD0002457,CUS0002796,PRD-FD02,BR0044,3718919.45,2.85,12,2025-08-22,2026-08-17,True,Active
FD0002458,CUS0003367,PRD-FD01,BR0012,1070713.48,3.33,6,2023-09-25,2024-03-23,False,Active
FD0002459,CUS0000602,PRD-FD02,BR0025,3338888.17,2.53,12,2025-06-06,2026-06-01,True,Active
FD0002460,CUS0003149,PRD-FD03,BR0001,1378452.16,2.09,24,2024-03-09,2026-02-27,True,Active
FD0002461,CUS0007689,PRD-FD01,BR0046,2875423.36,2.61,6,2022-12-23,2023-06-21,True,Active
FD0002462,CUS0004431,PRD-FD01,BR0048,828861.91,2.6,6,2025-01-28,2025-07-27,True,Active
FD0002463,CUS0005202,PRD-FD02,BR0015,4461615.35,2.59,12,2026-04-23,2027-04-18,True,Active
FD0002464,CUS0007311,PRD-FD01,BR0005,2932648.96,3.24,6,2023-04-20,2023-10-17,True,Matured
FD0002465,CUS0003525,PRD-FD01,BR0011,441476.79,1.76,6,2026-03-19,2026-09-15,True,Active
FD0002466,CUS0004554,PRD-FD02,BR0004,2733682.35,2.34,12,2025-03-21,2026-03-16,True,Active
FD0002467,CUS0006975,PRD-FD01,BR0022,3157701.16,2.1,6,2026-04-22,2026-10-19,True,Active
FD0002468,CUS0003764,PRD-FD03,BR0017,2235424.61,3.38,24,2025-12-22,2027-12-12,True,Active
FD0002469,CUS0003405,PRD-FD02,BR0047,4048270.43,2.94,12,2023-11-20,2024-11-14,False,Active
FD0002470,CUS0004094,PRD-FD02,BR0038,2540303.96,2.79,12,2023-05-19,2024-05-13,False,Active
FD0002471,CUS0007837,PRD-FD02,BR0049,737752.82,3.37,12,2023-10-25,2024-10-19,True,Active
FD0002472,CUS0009803,PRD-FD01,BR0021,4582090.58,1.95,6,2025-09-10,2026-03-09,False,Active
FD0002473,CUS0003999,PRD-FD03,BR0044,2043341.05,1.79,24,2024-03-26,2026-03-16,True,Active
FD0002474,CUS0000474,PRD-FD01,BR0046,3149701.59,2.78,6,2024-10-26,2025-04-24,True,Active
FD0002475,CUS0001589,PRD-FD01,BR0025,2545667.12,1.25,6,2025-06-22,2025-12-19,True,Matured
FD0002476,CUS0002884,PRD-FD01,BR0013,2048194.51,2.28,6,2025-07-27,2026-01-23,True,Active
FD0002477,CUS0006579,PRD-FD01,BR0021,1062660.42,2.63,6,2024-04-01,2024-09-28,True,Active
FD0002478,CUS0000705,PRD-FD02,BR0001,431578.5,3.27,12,2025-07-10,2026-07-05,False,Active
FD0002479,CUS0007907,PRD-FD01,BR0025,4081538.93,2.56,6,2022-11-08,2023-05-07,True,Active
FD0002480,CUS0009243,PRD-FD03,BR0047,3309866.7,2.88,24,2026-01-18,2028-01-08,False,Matured
FD0002481,CUS0007368,PRD-FD03,BR0012,2344560.83,2.05,24,2024-02-17,2026-02-06,True,Active
FD0002482,CUS0007260,PRD-FD01,BR0026,2722752.55,2.54,6,2023-03-19,2023-09-15,True,Active
FD0002483,CUS0008353,PRD-FD01,BR0047,812824.81,2.39,6,2025-08-04,2026-01-31,True,Matured
FD0002484,CUS0007509,PRD-FD03,BR0032,3931207.71,1.41,24,2024-06-02,2026-05-23,False,Active
FD0002485,CUS0005099,PRD-FD02,BR0048,1767041.39,1.64,12,2023-06-28,2024-06-22,True,Active
FD0002486,CUS0006599,PRD-FD02,BR0008,1866236.25,1.77,12,2024-12-24,2025-12-19,True,Active
FD0002487,CUS0007338,PRD-FD03,BR0003,3346003.97,3.25,24,2023-10-01,2025-09-20,False,Matured
FD0002488,CUS0001180,PRD-FD01,BR0013,721449.95,2.15,6,2026-01-26,2026-07-25,True,Active
FD0002489,CUS0002044,PRD-FD02,BR0020,3298364.03,3.29,12,2026-03-15,2027-03-10,False,Active
FD0002490,CUS0000259,PRD-FD02,BR0019,1129035.0,2.13,12,2022-04-20,2023-04-15,True,Active
FD0002491,CUS0005107,PRD-FD02,BR0040,4254812.31,3.28,12,2024-03-31,2025-03-26,False,Active
FD0002492,CUS0001404,PRD-FD01,BR0018,3482195.28,2.03,6,2022-10-17,2023-04-15,False,Matured
FD0002493,CUS0002516,PRD-FD01,BR0011,166043.33,2.37,6,2025-05-08,2025-11-04,True,Active
FD0002494,CUS0007226,PRD-FD03,BR0035,2874296.99,1.37,24,2023-02-21,2025-02-10,True,Active
FD0002495,CUS0005016,PRD-FD02,BR0023,2381565.46,2.56,12,2024-06-30,2025-06-25,False,Active
FD0002496,CUS0008767,PRD-FD03,BR0010,955001.69,2.42,24,2023-05-18,2025-05-07,True,Matured
FD0002497,CUS0009847,PRD-FD01,BR0049,1781276.61,2.36,6,2023-07-20,2024-01-16,True,Active
FD0002498,CUS0000989,PRD-FD02,BR0007,3437503.42,2.53,12,2023-12-27,2024-12-21,True,Active
FD0002499,CUS0001646,PRD-FD01,BR0040,2478632.71,1.33,6,2022-10-12,2023-04-10,False,Active
FD0002500,CUS0003454,PRD-FD03,BR0039,2115725.03,1.95,24,2025-04-01,2027-03-22,False,Active
FD0002501,CUS0002716,PRD-FD02,BR0017,183670.82,1.29,12,2022-01-01,2022-12-27,False,Matured
FD0002502,CUS0003819,PRD-FD02,BR0001,4104873.86,3.1,12,2022-01-02,2022-12-28,True,Active
FD0002503,CUS0009886,PRD-FD02,BR0011,1761573.5,1.93,12,2025-08-10,2026-08-05,False,Matured
FD0002504,CUS0003232,PRD-FD02,BR0021,2860461.13,1.69,12,2025-07-06,2026-07-01,True,Active
FD0002505,CUS0008577,PRD-FD03,BR0025,4670450.79,1.7,24,2024-10-06,2026-09-26,True,Active
FD0002506,CUS0005191,PRD-FD02,BR0039,1488313.53,1.5,12,2023-11-28,2024-11-22,False,Active
FD0002507,CUS0006547,PRD-FD03,BR0018,3882216.0,1.49,24,2023-02-15,2025-02-04,True,Active
FD0002508,CUS0003482,PRD-FD03,BR0023,647201.21,2.52,24,2023-02-05,2025-01-25,False,Matured
FD0002509,CUS0006775,PRD-FD01,BR0025,842310.46,2.87,6,2022-08-18,2023-02-14,True,Active
FD0002510,CUS0004317,PRD-FD01,BR0047,1611793.79,2.43,6,2023-05-05,2023-11-01,False,Matured
FD0002511,CUS0001565,PRD-FD02,BR0018,3011501.52,2.96,12,2024-08-14,2025-08-09,False,Active
FD0002512,CUS0003502,PRD-FD03,BR0041,1538793.49,3.2,24,2025-07-06,2027-06-26,True,Active
FD0002513,CUS0002323,PRD-FD01,BR0041,4672442.56,3.35,6,2024-01-29,2024-07-27,True,Active
FD0002514,CUS0007794,PRD-FD02,BR0033,822749.44,1.28,12,2024-10-27,2025-10-22,True,Active
FD0002515,CUS0009726,PRD-FD01,BR0011,4562451.4,3.01,6,2023-06-10,2023-12-07,True,Matured
FD0002516,CUS0009140,PRD-FD03,BR0011,2321817.95,2.83,24,2022-08-20,2024-08-09,True,Matured
FD0002517,CUS0007980,PRD-FD01,BR0043,4758574.8,3.28,6,2024-01-04,2024-07-02,True,Matured
FD0002518,CUS0008599,PRD-FD01,BR0050,1668017.14,3.33,6,2024-01-25,2024-07-23,True,Active
FD0002519,CUS0001621,PRD-FD02,BR0050,2945886.86,3.16,12,2025-05-21,2026-05-16,False,Active
FD0002520,CUS0002769,PRD-FD02,BR0009,3788367.78,2.73,12,2023-01-26,2024-01-21,True,Active
FD0002521,CUS0006280,PRD-FD01,BR0032,613996.2,1.55,6,2024-07-17,2025-01-13,True,Matured
FD0002522,CUS0007868,PRD-FD02,BR0014,4523603.46,2.0,12,2022-05-19,2023-05-14,False,Active
FD0002523,CUS0009910,PRD-FD02,BR0024,2714251.25,2.14,12,2025-01-11,2026-01-06,True,Matured
FD0002524,CUS0002189,PRD-FD02,BR0010,2987565.15,1.68,12,2023-10-18,2024-10-12,True,Active
FD0002525,CUS0009191,PRD-FD02,BR0007,689108.51,1.76,12,2023-12-04,2024-11-28,True,Active
FD0002526,CUS0006761,PRD-FD02,BR0033,196538.91,2.52,12,2026-01-20,2027-01-15,True,Active
FD0002527,CUS0002671,PRD-FD03,BR0047,2987114.15,3.14,24,2024-11-29,2026-11-19,True,Active
FD0002528,CUS0000837,PRD-FD01,BR0018,3575374.56,1.79,6,2025-09-25,2026-03-24,True,Active
FD0002529,CUS0001473,PRD-FD02,BR0028,3676051.22,1.31,12,2022-09-24,2023-09-19,False,Active
FD0002530,CUS0004788,PRD-FD03,BR0002,956850.96,2.92,24,2022-06-15,2024-06-04,False,Matured
FD0002531,CUS0004681,PRD-FD01,BR0001,435254.12,1.54,6,2022-01-27,2022-07-26,False,Active
FD0002532,CUS0009217,PRD-FD03,BR0017,1721186.95,2.66,24,2023-03-13,2025-03-02,True,Active
FD0002533,CUS0003877,PRD-FD02,BR0008,3382337.28,2.95,12,2024-02-07,2025-02-01,False,Active
FD0002534,CUS0004102,PRD-FD03,BR0016,2216015.15,3.2,24,2023-06-30,2025-06-19,True,Active
FD0002535,CUS0009554,PRD-FD03,BR0003,4359773.32,1.37,24,2024-12-07,2026-11-27,False,Active
FD0002536,CUS0003964,PRD-FD01,BR0050,1650027.61,3.49,6,2022-10-30,2023-04-28,True,Active
FD0002537,CUS0000626,PRD-FD02,BR0008,1092041.81,2.72,12,2022-02-09,2023-02-04,False,Matured
FD0002538,CUS0004287,PRD-FD02,BR0021,4799656.97,3.33,12,2025-05-31,2026-05-26,True,Matured
FD0002539,CUS0002929,PRD-FD02,BR0033,4894414.59,1.61,12,2024-04-12,2025-04-07,False,Matured
FD0002540,CUS0001798,PRD-FD03,BR0013,3989383.44,2.43,24,2024-06-25,2026-06-15,False,Active
FD0002541,CUS0005468,PRD-FD03,BR0017,2997457.23,1.35,24,2024-01-23,2026-01-12,False,Active
FD0002542,CUS0006486,PRD-FD01,BR0035,1281405.26,2.33,6,2024-05-20,2024-11-16,True,Active
FD0002543,CUS0002365,PRD-FD01,BR0001,2106586.83,2.77,6,2025-03-02,2025-08-29,True,Matured
FD0002544,CUS0008744,PRD-FD03,BR0034,2986918.81,2.77,24,2025-05-13,2027-05-03,False,Matured
FD0002545,CUS0004920,PRD-FD02,BR0014,3351203.1,1.41,12,2023-08-08,2024-08-02,True,Matured
FD0002546,CUS0001993,PRD-FD01,BR0048,4124163.3,3.34,6,2022-12-27,2023-06-25,True,Active
FD0002547,CUS0002754,PRD-FD01,BR0050,3179813.82,3.06,6,2022-05-11,2022-11-07,False,Matured
FD0002548,CUS0009298,PRD-FD01,BR0008,4030713.46,1.71,6,2026-01-02,2026-07-01,True,Active
FD0002549,CUS0002948,PRD-FD02,BR0020,2724946.02,1.75,12,2025-01-02,2025-12-28,False,Active
FD0002550,CUS0003956,PRD-FD01,BR0025,4707427.46,2.31,6,2022-05-12,2022-11-08,False,Matured
FD0002551,CUS0007069,PRD-FD03,BR0038,4528124.99,1.39,24,2023-09-14,2025-09-03,True,Matured
FD0002552,CUS0004548,PRD-FD02,BR0011,878354.68,2.61,12,2024-08-08,2025-08-03,False,Matured
FD0002553,CUS0001581,PRD-FD01,BR0050,4663636.99,1.28,6,2023-11-04,2024-05-02,True,Active
FD0002554,CUS0001547,PRD-FD03,BR0050,2678280.43,3.17,24,2024-12-24,2026-12-14,False,Active
FD0002555,CUS0008667,PRD-FD01,BR0032,2966607.12,2.97,6,2025-12-24,2026-06-22,True,Active
FD0002556,CUS0005940,PRD-FD01,BR0008,2649359.59,1.87,6,2023-01-25,2023-07-24,False,Active
FD0002557,CUS0001855,PRD-FD01,BR0009,1871504.48,1.32,6,2024-07-01,2024-12-28,True,Matured
FD0002558,CUS0003477,PRD-FD01,BR0004,344130.0,2.38,6,2024-08-18,2025-02-14,True,Active
FD0002559,CUS0005855,PRD-FD01,BR0041,1916742.54,1.96,6,2025-01-14,2025-07-13,True,Active
FD0002560,CUS0003904,PRD-FD02,BR0035,2949948.74,2.52,12,2025-08-02,2026-07-28,False,Active
FD0002561,CUS0007517,PRD-FD01,BR0041,2045118.86,1.73,6,2022-01-19,2022-07-18,True,Active
FD0002562,CUS0009048,PRD-FD03,BR0011,3537256.28,1.9,24,2024-03-20,2026-03-10,False,Active
FD0002563,CUS0008392,PRD-FD01,BR0011,977062.76,1.76,6,2026-02-10,2026-08-09,True,Active
FD0002564,CUS0007824,PRD-FD01,BR0020,1953168.43,1.4,6,2022-08-23,2023-02-19,False,Active
FD0002565,CUS0001367,PRD-FD01,BR0039,498172.26,3.3,6,2022-07-22,2023-01-18,True,Active
FD0002566,CUS0004359,PRD-FD03,BR0003,3057093.99,2.3,24,2025-06-23,2027-06-13,False,Active
FD0002567,CUS0009483,PRD-FD02,BR0002,4795989.68,3.23,12,2022-08-04,2023-07-30,False,Active
FD0002568,CUS0004501,PRD-FD03,BR0043,418958.63,1.81,24,2023-05-16,2025-05-05,False,Active
FD0002569,CUS0007914,PRD-FD03,BR0029,390823.95,3.38,24,2025-05-31,2027-05-21,False,Active
FD0002570,CUS0001859,PRD-FD01,BR0012,2857894.31,1.22,6,2024-05-23,2024-11-19,True,Active
FD0002571,CUS0003508,PRD-FD01,BR0041,1512669.84,2.61,6,2026-01-10,2026-07-09,True,Active
FD0002572,CUS0000987,PRD-FD01,BR0037,1190892.59,1.73,6,2024-03-06,2024-09-02,True,Matured
FD0002573,CUS0008775,PRD-FD01,BR0034,4129637.34,2.47,6,2025-12-14,2026-06-12,True,Matured
FD0002574,CUS0005586,PRD-FD01,BR0020,4280311.99,1.55,6,2025-11-24,2026-05-23,True,Active
FD0002575,CUS0002308,PRD-FD01,BR0006,1208352.3,3.02,6,2024-05-29,2024-11-25,True,Active
FD0002576,CUS0007154,PRD-FD03,BR0001,3242433.27,2.71,24,2024-04-24,2026-04-14,False,Active
FD0002577,CUS0008802,PRD-FD01,BR0022,1514782.1,2.91,6,2025-12-02,2026-05-31,False,Matured
FD0002578,CUS0004245,PRD-FD03,BR0020,1987725.53,2.56,24,2024-07-06,2026-06-26,True,Active
FD0002579,CUS0003286,PRD-FD01,BR0002,413598.37,1.62,6,2025-10-25,2026-04-23,False,Active
FD0002580,CUS0001614,PRD-FD03,BR0040,3260398.77,3.21,24,2024-09-24,2026-09-14,False,Active
FD0002581,CUS0003442,PRD-FD02,BR0009,888867.15,1.21,12,2025-05-04,2026-04-29,False,Active
FD0002582,CUS0005691,PRD-FD03,BR0024,2952802.01,3.11,24,2024-09-14,2026-09-04,True,Matured
FD0002583,CUS0003658,PRD-FD02,BR0039,4279385.13,2.78,12,2025-04-06,2026-04-01,True,Matured
FD0002584,CUS0009495,PRD-FD03,BR0004,1456189.24,2.33,24,2023-09-18,2025-09-07,True,Active
FD0002585,CUS0001523,PRD-FD02,BR0036,1681916.02,2.11,12,2022-09-12,2023-09-07,False,Matured
FD0002586,CUS0003341,PRD-FD02,BR0007,4161799.1,3.32,12,2025-02-20,2026-02-15,False,Matured
FD0002587,CUS0004661,PRD-FD02,BR0024,1785645.23,3.43,12,2026-02-27,2027-02-22,True,Active
FD0002588,CUS0005358,PRD-FD01,BR0001,3863573.74,1.83,6,2024-11-04,2025-05-03,True,Active
FD0002589,CUS0007474,PRD-FD01,BR0038,2456535.25,3.33,6,2026-04-09,2026-10-06,True,Active
FD0002590,CUS0008837,PRD-FD03,BR0038,1796886.0,2.39,24,2024-07-05,2026-06-25,True,Active
FD0002591,CUS0007402,PRD-FD03,BR0048,3172845.13,1.62,24,2024-02-09,2026-01-29,True,Matured
FD0002592,CUS0003851,PRD-FD03,BR0049,4204851.12,1.93,24,2024-06-13,2026-06-03,True,Matured
FD0002593,CUS0004771,PRD-FD02,BR0019,3294501.68,2.54,12,2022-02-27,2023-02-22,True,Active
FD0002594,CUS0006796,PRD-FD02,BR0015,2495192.6,3.47,12,2025-08-27,2026-08-22,False,Active
FD0002595,CUS0001532,PRD-FD01,BR0030,1648579.8,1.66,6,2024-02-27,2024-08-25,True,Active
FD0002596,CUS0000996,PRD-FD02,BR0003,1158325.4,3.04,12,2023-11-13,2024-11-07,False,Matured
FD0002597,CUS0002123,PRD-FD03,BR0001,3610976.13,2.54,24,2024-07-16,2026-07-06,True,Matured
FD0002598,CUS0005670,PRD-FD03,BR0018,4428319.41,3.42,24,2025-06-28,2027-06-18,False,Active
FD0002599,CUS0006018,PRD-FD01,BR0035,2001872.6,1.37,6,2022-03-27,2022-09-23,True,Matured
FD0002600,CUS0005204,PRD-FD03,BR0015,2850099.19,2.8,24,2023-07-11,2025-06-30,True,Matured
FD0002601,CUS0002752,PRD-FD02,BR0005,1992483.23,3.26,12,2026-02-13,2027-02-08,True,Matured
FD0002602,CUS0001610,PRD-FD01,BR0039,4299276.69,2.97,6,2024-07-10,2025-01-06,False,Active
FD0002603,CUS0005352,PRD-FD02,BR0031,3853494.71,1.25,12,2025-06-03,2026-05-29,True,Active
FD0002604,CUS0008732,PRD-FD03,BR0031,2245558.85,1.45,24,2022-01-23,2024-01-13,True,Active
FD0002605,CUS0006479,PRD-FD03,BR0004,4709380.15,3.46,24,2025-03-06,2027-02-24,True,Active
FD0002606,CUS0004591,PRD-FD03,BR0050,3860649.12,1.62,24,2026-05-01,2028-04-20,False,Matured
FD0002607,CUS0007951,PRD-FD02,BR0047,1816330.67,1.95,12,2025-04-09,2026-04-04,True,Active
FD0002608,CUS0005637,PRD-FD02,BR0011,997104.95,2.6,12,2022-07-23,2023-07-18,True,Active
FD0002609,CUS0003446,PRD-FD01,BR0044,897517.4,1.34,6,2024-09-08,2025-03-07,True,Active
FD0002610,CUS0009561,PRD-FD03,BR0049,484819.57,2.68,24,2023-11-23,2025-11-12,True,Active
FD0002611,CUS0004079,PRD-FD03,BR0022,317786.28,2.2,24,2022-01-17,2024-01-07,True,Matured
FD0002612,CUS0002109,PRD-FD01,BR0026,4885113.87,2.66,6,2023-02-27,2023-08-26,True,Active
FD0002613,CUS0008551,PRD-FD03,BR0042,4218872.32,1.25,24,2024-04-21,2026-04-11,False,Matured
FD0002614,CUS0009399,PRD-FD03,BR0029,4833783.11,2.1,24,2024-03-12,2026-03-02,False,Matured
FD0002615,CUS0006863,PRD-FD01,BR0021,1308174.74,3.38,6,2023-12-07,2024-06-04,True,Matured
FD0002616,CUS0004825,PRD-FD02,BR0038,2022069.79,2.69,12,2022-12-20,2023-12-15,False,Active
FD0002617,CUS0000726,PRD-FD01,BR0045,2382160.13,1.25,6,2023-04-16,2023-10-13,False,Active
FD0002618,CUS0003102,PRD-FD01,BR0008,294941.1,2.33,6,2026-03-18,2026-09-14,True,Active
FD0002619,CUS0000627,PRD-FD03,BR0038,4730869.13,2.86,24,2024-11-12,2026-11-02,True,Active
FD0002620,CUS0004268,PRD-FD01,BR0004,3382891.79,1.54,6,2022-09-07,2023-03-06,True,Active
FD0002621,CUS0008065,PRD-FD01,BR0002,4203444.09,3.19,6,2023-06-28,2023-12-25,False,Active
FD0002622,CUS0006787,PRD-FD02,BR0004,2499790.21,1.31,12,2023-01-22,2024-01-17,True,Matured
FD0002623,CUS0004890,PRD-FD01,BR0022,2909941.04,2.32,6,2025-01-31,2025-07-30,False,Active
FD0002624,CUS0007205,PRD-FD01,BR0015,786576.99,2.11,6,2022-05-20,2022-11-16,True,Active
FD0002625,CUS0007894,PRD-FD02,BR0025,4873310.44,3.15,12,2023-05-12,2024-05-06,True,Matured
FD0002626,CUS0008464,PRD-FD02,BR0045,1530041.27,2.73,12,2022-08-26,2023-08-21,True,Active
FD0002627,CUS0009298,PRD-FD03,BR0024,2961272.87,3.12,24,2023-09-18,2025-09-07,True,Active
FD0002628,CUS0002887,PRD-FD03,BR0011,3289857.65,1.72,24,2024-04-24,2026-04-14,True,Active
FD0002629,CUS0009996,PRD-FD03,BR0025,4317537.22,1.2,24,2025-05-24,2027-05-14,False,Active
FD0002630,CUS0001259,PRD-FD02,BR0028,4212969.45,2.71,12,2024-04-03,2025-03-29,False,Matured
FD0002631,CUS0000504,PRD-FD03,BR0012,3275474.43,1.31,24,2022-12-11,2024-11-30,False,Active
FD0002632,CUS0005293,PRD-FD02,BR0016,3551755.38,2.66,12,2023-04-01,2024-03-26,True,Active
FD0002633,CUS0005975,PRD-FD03,BR0039,1550266.4,2.36,24,2024-08-25,2026-08-15,True,Active
FD0002634,CUS0001576,PRD-FD02,BR0037,305539.65,2.42,12,2024-11-18,2025-11-13,False,Active
FD0002635,CUS0006120,PRD-FD03,BR0025,2032881.79,2.76,24,2023-12-26,2025-12-15,False,Active
FD0002636,CUS0009688,PRD-FD01,BR0030,2571919.92,2.68,6,2024-03-30,2024-09-26,True,Active
FD0002637,CUS0008897,PRD-FD03,BR0043,3629726.77,1.6,24,2024-08-20,2026-08-10,True,Active
FD0002638,CUS0002172,PRD-FD02,BR0033,374836.49,2.7,12,2024-04-13,2025-04-08,True,Active
FD0002639,CUS0004516,PRD-FD02,BR0011,2912555.83,2.77,12,2023-03-27,2024-03-21,True,Active
FD0002640,CUS0001728,PRD-FD01,BR0026,56678.34,1.54,6,2025-02-23,2025-08-22,True,Active
FD0002641,CUS0000419,PRD-FD01,BR0022,1059568.23,2.81,6,2025-01-08,2025-07-07,True,Active
FD0002642,CUS0006453,PRD-FD02,BR0039,4835514.99,1.62,12,2022-12-12,2023-12-07,True,Active
FD0002643,CUS0008388,PRD-FD02,BR0048,3121170.59,3.34,12,2025-01-26,2026-01-21,True,Active
FD0002644,CUS0007664,PRD-FD02,BR0017,1000159.5,1.44,12,2025-02-25,2026-02-20,True,Active
FD0002645,CUS0005992,PRD-FD02,BR0030,3440270.84,3.34,12,2025-09-28,2026-09-23,True,Active
FD0002646,CUS0003878,PRD-FD02,BR0040,2465836.75,2.47,12,2022-12-22,2023-12-17,True,Active
FD0002647,CUS0004854,PRD-FD02,BR0049,1374645.38,1.45,12,2023-05-25,2024-05-19,True,Matured
FD0002648,CUS0009141,PRD-FD01,BR0036,4119603.14,3.02,6,2024-04-30,2024-10-27,True,Active
FD0002649,CUS0003045,PRD-FD03,BR0004,1698665.01,1.31,24,2022-03-26,2024-03-15,True,Active
FD0002650,CUS0003731,PRD-FD01,BR0033,3959922.77,1.45,6,2026-03-13,2026-09-09,True,Active
FD0002651,CUS0004913,PRD-FD02,BR0043,2058422.53,2.04,12,2024-09-04,2025-08-30,False,Matured
FD0002652,CUS0007502,PRD-FD02,BR0026,897122.66,3.37,12,2022-02-11,2023-02-06,False,Matured
FD0002653,CUS0000886,PRD-FD02,BR0018,697264.09,1.61,12,2022-01-05,2022-12-31,True,Active
FD0002654,CUS0005546,PRD-FD03,BR0016,678731.19,3.12,24,2023-04-26,2025-04-15,False,Active
FD0002655,CUS0003237,PRD-FD01,BR0016,1093482.49,2.17,6,2023-01-16,2023-07-15,True,Matured
FD0002656,CUS0004218,PRD-FD01,BR0035,2908574.45,3.21,6,2022-04-17,2022-10-14,True,Active
FD0002657,CUS0003149,PRD-FD01,BR0040,3034434.79,1.87,6,2023-03-15,2023-09-11,True,Active
FD0002658,CUS0009367,PRD-FD01,BR0030,4829029.93,1.27,6,2025-11-22,2026-05-21,False,Matured
FD0002659,CUS0007982,PRD-FD01,BR0010,804969.02,1.69,6,2023-01-10,2023-07-09,True,Active
FD0002660,CUS0007461,PRD-FD02,BR0046,2936161.62,1.38,12,2024-10-03,2025-09-28,False,Matured
FD0002661,CUS0001716,PRD-FD03,BR0031,3267985.52,2.74,24,2026-03-03,2028-02-21,True,Active
FD0002662,CUS0001615,PRD-FD02,BR0008,3675009.77,2.09,12,2025-09-21,2026-09-16,True,Matured
FD0002663,CUS0001127,PRD-FD03,BR0022,3897010.7,2.28,24,2023-12-15,2025-12-04,True,Active
FD0002664,CUS0002987,PRD-FD03,BR0016,1942062.15,3.06,24,2023-11-24,2025-11-13,True,Active
FD0002665,CUS0005734,PRD-FD01,BR0012,3473540.6,1.97,6,2022-08-28,2023-02-24,False,Active
FD0002666,CUS0008391,PRD-FD03,BR0041,4888432.74,3.0,24,2022-08-17,2024-08-06,False,Matured
FD0002667,CUS0009530,PRD-FD01,BR0031,4120226.58,1.73,6,2023-11-30,2024-05-28,True,Active
FD0002668,CUS0003856,PRD-FD02,BR0047,4947578.11,3.34,12,2023-10-03,2024-09-27,False,Matured
FD0002669,CUS0009270,PRD-FD03,BR0032,4403295.38,2.69,24,2022-06-11,2024-05-31,True,Active
FD0002670,CUS0004426,PRD-FD01,BR0016,4761681.97,3.42,6,2023-10-10,2024-04-07,True,Active
FD0002671,CUS0001091,PRD-FD02,BR0044,284735.17,2.33,12,2022-08-15,2023-08-10,False,Active
FD0002672,CUS0009227,PRD-FD01,BR0045,2859574.92,3.3,6,2025-04-17,2025-10-14,True,Matured
FD0002673,CUS0002967,PRD-FD01,BR0030,4806731.3,2.62,6,2022-05-25,2022-11-21,True,Matured
FD0002674,CUS0003035,PRD-FD03,BR0011,2002430.9,3.3,24,2025-03-24,2027-03-14,False,Matured
FD0002675,CUS0007032,PRD-FD03,BR0030,1932351.37,2.55,24,2024-11-21,2026-11-11,True,Active
FD0002676,CUS0007959,PRD-FD01,BR0042,2659312.69,3.33,6,2022-08-21,2023-02-17,False,Active
FD0002677,CUS0009515,PRD-FD02,BR0045,2680107.05,2.51,12,2022-07-06,2023-07-01,False,Active
FD0002678,CUS0003699,PRD-FD02,BR0003,4930499.42,1.46,12,2024-08-14,2025-08-09,False,Active
FD0002679,CUS0003443,PRD-FD03,BR0009,2665131.53,2.36,24,2024-12-31,2026-12-21,True,Active
FD0002680,CUS0003262,PRD-FD02,BR0004,614313.22,3.35,12,2023-04-21,2024-04-15,True,Active
FD0002681,CUS0001442,PRD-FD02,BR0041,1865336.54,1.97,12,2026-03-20,2027-03-15,True,Active
FD0002682,CUS0000611,PRD-FD03,BR0047,876243.04,3.15,24,2025-04-09,2027-03-30,False,Matured
FD0002683,CUS0006329,PRD-FD01,BR0002,4367530.54,1.65,6,2025-08-16,2026-02-12,True,Active
FD0002684,CUS0005893,PRD-FD01,BR0034,1715213.34,1.42,6,2023-04-13,2023-10-10,True,Active
FD0002685,CUS0002799,PRD-FD03,BR0012,1331533.67,3.39,24,2023-11-25,2025-11-14,True,Active
FD0002686,CUS0007542,PRD-FD03,BR0001,2846171.89,1.23,24,2023-09-03,2025-08-23,True,Active
FD0002687,CUS0001243,PRD-FD02,BR0005,1058532.47,2.96,12,2023-05-06,2024-04-30,True,Active
FD0002688,CUS0006238,PRD-FD03,BR0005,111242.36,1.87,24,2022-03-22,2024-03-11,True,Matured
FD0002689,CUS0004873,PRD-FD02,BR0044,2267319.59,2.85,12,2023-03-08,2024-03-02,True,Matured
FD0002690,CUS0006221,PRD-FD02,BR0028,2701549.66,2.74,12,2025-01-28,2026-01-23,True,Active
FD0002691,CUS0000212,PRD-FD01,BR0009,4107186.48,1.46,6,2025-02-13,2025-08-12,True,Active
FD0002692,CUS0009374,PRD-FD01,BR0011,4030879.99,2.52,6,2024-06-27,2024-12-24,True,Matured
FD0002693,CUS0003739,PRD-FD01,BR0026,3803906.97,3.29,6,2025-02-07,2025-08-06,False,Active
FD0002694,CUS0006869,PRD-FD02,BR0032,2004837.52,2.08,12,2024-12-18,2025-12-13,True,Active
FD0002695,CUS0001077,PRD-FD03,BR0013,766305.35,2.2,24,2023-06-07,2025-05-27,False,Matured
FD0002696,CUS0004577,PRD-FD03,BR0030,3741759.48,1.54,24,2025-01-31,2027-01-21,False,Active
FD0002697,CUS0000600,PRD-FD01,BR0035,409517.61,2.38,6,2023-08-14,2024-02-10,False,Active
FD0002698,CUS0006797,PRD-FD02,BR0022,3620710.63,1.28,12,2025-08-17,2026-08-12,False,Active
FD0002699,CUS0001046,PRD-FD02,BR0007,549736.96,2.2,12,2026-03-05,2027-02-28,True,Active
FD0002700,CUS0006948,PRD-FD03,BR0024,2836848.33,1.33,24,2022-02-14,2024-02-04,False,Active
