holding_id,customer_id,product_id,units_held,average_cost_thb,current_nav_thb,market_value_thb,as_of_date
INV0002170,CUS0003394,PRD-WL01,44970.3306,14.096,19.2529,865809.28,2026-05-01
INV0002171,CUS0000338,PRD-WL01,24606.3147,29.521,24.719,608243.49,2026-05-01
INV0002172,CUS0006483,PRD-WL04,6816.5577,16.5443,15.0783,102782.1,2026-05-01
INV0002173,CUS0001507,PRD-WL02,1309.7,39.4395,33.6721,44100.35,2026-05-01
INV0002174,CUS0000566,PRD-WL02,47842.7894,29.2992,25.1154,1201590.79,2026-05-01
INV0002175,CUS0000503,PRD-WL03,21484.4488,10.5468,14.6453,314646.2,2026-05-01
INV0002176,CUS0006039,PRD-WL03,947.8771,19.5381,18.9784,17989.19,2026-05-01
INV0002177,CUS0008805,PRD-WL03,22793.7578,34.2213,33.8249,770996.58,2026-05-01
INV0002178,CUS0003499,PRD-WL02,19000.2638,17.4617,16.6377,316120.69,2026-05-01
INV0002179,CUS0008526,PRD-WL03,6528.3205,21.388,21.926,143139.96,2026-05-01
INV0002180,CUS0001988,PRD-WL04,23836.5119,14.9934,18.6349,444191.02,2026-05-01
INV0002181,CUS0004606,PRD-WL02,6452.3756,9.5445,8.9592,57808.12,2026-05-01
INV0002182,CUS0002438,PRD-WL04,2106.8924,23.8811,26.1756,55149.17,2026-05-01
INV0002183,CUS0004530,PRD-WL03,49087.5324,31.8678,27.6939,1359425.21,2026-05-01
INV0002184,CUS0003170,PRD-WL02,35575.8462,36.0764,34.1322,1214281.9,2026-05-01
INV0002185,CUS0009377,PRD-WL01,8692.6618,20.1943,19.1278,166271.5,2026-05-01
INV0002186,CUS0005554,PRD-WL01,1062.274,23.0803,30.7139,32626.58,2026-05-01
INV0002187,CUS0007890,PRD-WL03,39943.4285,32.2924,28.2737,1129348.51,2026-05-01
INV0002188,CUS0001786,PRD-WL03,48585.6193,9.226,8.5816,416942.35,2026-05-01
INV0002189,CUS0006185,PRD-WL01,30466.7285,19.8552,23.0161,701225.27,2026-05-01
INV0002190,CUS0005983,PRD-WL04,17226.6531,20.6459,24.5546,422993.58,2026-05-01
INV0002191,CUS0001269,PRD-WL03,29352.2455,12.5412,16.38,480789.78,2026-05-01
INV0002192,CUS0009167,PRD-WL01,24454.5605,11.6063,16.0807,393246.45,2026-05-01
INV0002193,CUS0004501,PRD-WL03,19484.8483,6.1972,8.8272,171996.65,2026-05-01
INV0002194,CUS0006896,PRD-WL03,36154.0282,23.6288,25.7473,930868.61,2026-05-01
INV0002195,CUS0001005,PRD-WL03,47892.7225,18.0038,18.3491,878788.35,2026-05-01
INV0002196,CUS0000874,PRD-WL03,47823.3735,23.8437,32.4016,1549553.82,2026-05-01
INV0002197,CUS0003332,PRD-WL02,34674.7049,24.6618,31.4409,1090203.93,2026-05-01
INV0002198,CUS0006571,PRD-WL01,26490.9394,22.9329,24.0859,638058.12,2026-05-01
INV0002199,CUS0005588,PRD-WL01,16780.2946,15.3221,21.0539,353290.64,2026-05-01
INV0002200,CUS0000807,PRD-WL01,39455.9728,20.3294,19.2607,759949.66,2026-05-01
INV0002201,CUS0009104,PRD-WL02,16583.9835,37.5295,32.1351,532927.97,2026-05-01
INV0002202,CUS0004637,PRD-WL03,40526.5687,22.2698,28.8921,1170897.68,2026-05-01
INV0002203,CUS0007886,PRD-WL01,43209.0981,25.1344,20.9764,906371.33,2026-05-01
INV0002204,CUS0007245,PRD-WL01,45214.4629,24.0117,23.1463,1046547.52,2026-05-01
INV0002205,CUS0009689,PRD-WL04,8788.1592,11.8667,12.5956,110692.14,2026-05-01
INV0002206,CUS0009366,PRD-WL02,34318.3365,30.1519,29.2202,1002788.66,2026-05-01
INV0002207,CUS0002289,PRD-WL02,30332.9884,20.2016,24.5137,743573.78,2026-05-01
INV0002208,CUS0007192,PRD-WL04,48121.5671,11.0153,10.1322,487577.34,2026-05-01
INV0002209,CUS0007178,PRD-WL01,26463.2509,21.4863,27.3319,723290.93,2026-05-01
INV0002210,CUS0008899,PRD-WL02,43112.4917,21.739,22.1633,955515.09,2026-05-01
INV0002211,CUS0000370,PRD-WL03,8738.3718,20.7539,19.5132,170513.6,2026-05-01
INV0002212,CUS0006509,PRD-WL03,22307.9027,19.1854,16.9532,378190.34,2026-05-01
INV0002213,CUS0002944,PRD-WL03,48622.7311,30.02,34.9619,1699943.06,2026-05-01
INV0002214,CUS0009970,PRD-WL03,49539.7362,29.672,30.2661,1499374.61,2026-05-01
INV0002215,CUS0008499,PRD-WL03,33956.0533,22.5892,27.8414,945384.06,2026-05-01
INV0002216,CUS0000132,PRD-WL01,49759.5403,30.381,27.438,1365302.27,2026-05-01
INV0002217,CUS0006315,PRD-WL01,11472.8971,11.4804,10.5027,120496.4,2026-05-01
INV0002218,CUS0001961,PRD-WL01,38282.3445,34.6792,34.7488,1330265.53,2026-05-01
INV0002219,CUS0006946,PRD-WL01,32661.2895,22.1611,28.7651,939505.26,2026-05-01
INV0002220,CUS0004801,PRD-WL01,5957.459,16.1674,16.0411,95564.2,2026-05-01
INV0002221,CUS0003272,PRD-WL04,12954.0634,27.64,28.3324,367019.71,2026-05-01
INV0002222,CUS0000178,PRD-WL03,7506.7872,21.093,23.0154,172771.71,2026-05-01
INV0002223,CUS0005607,PRD-WL03,30287.4184,15.3385,17.7683,538155.94,2026-05-01
INV0002224,CUS0001412,PRD-WL03,37217.9164,12.1841,14.9955,558101.27,2026-05-01
INV0002225,CUS0009451,PRD-WL03,37687.9304,15.0817,21.1189,795927.63,2026-05-01
INV0002226,CUS0001611,PRD-WL01,14091.9866,15.1401,12.9858,182995.72,2026-05-01
INV0002227,CUS0002337,PRD-WL04,26411.1943,15.9833,18.2978,483266.75,2026-05-01
INV0002228,CUS0005741,PRD-WL03,1149.1752,20.8994,17.5973,20222.38,2026-05-01
INV0002229,CUS0005741,PRD-WL04,37724.7041,25.6358,26.7539,1009282.96,2026-05-01
INV0002230,CUS0006373,PRD-WL03,47054.6488,9.5193,9.0137,424136.49,2026-05-01
INV0002231,CUS0008167,PRD-WL03,45909.2453,20.6466,20.7148,951000.83,2026-05-01
INV0002232,CUS0006246,PRD-WL02,20193.9929,8.0678,10.5891,213836.21,2026-05-01
INV0002233,CUS0002323,PRD-WL01,36477.2036,12.0784,15.6431,570616.54,2026-05-01
INV0002234,CUS0003658,PRD-WL02,49874.0472,9.395,10.3982,518600.32,2026-05-01
INV0002235,CUS0006162,PRD-WL02,26662.5885,30.4491,30.1832,804762.24,2026-05-01
INV0002236,CUS0007774,PRD-WL04,36240.7776,25.0697,21.1268,765651.66,2026-05-01
INV0002237,CUS0008790,PRD-WL04,19560.4669,11.5773,10.7677,210621.24,2026-05-01
INV0002238,CUS0001412,PRD-WL02,18472.2422,16.1717,22.5725,416964.69,2026-05-01
INV0002239,CUS0004663,PRD-WL03,28930.966,24.2434,22.5029,651030.63,2026-05-01
INV0002240,CUS0003869,PRD-WL04,770.1879,18.9088,24.9435,19211.18,2026-05-01
INV0002241,CUS0001863,PRD-WL02,23244.9847,7.5562,10.1477,235883.13,2026-05-01
INV0002242,CUS0006264,PRD-WL02,8620.6899,12.3003,16.7051,144009.49,2026-05-01
INV0002243,CUS0003921,PRD-WL02,48159.0506,7.0868,9.0678,436696.64,2026-05-01
INV0002244,CUS0009896,PRD-WL01,20816.5859,29.2335,29.1253,606289.31,2026-05-01
INV0002245,CUS0003144,PRD-WL01,10232.2595,27.4233,27.1623,277931.7,2026-05-01
INV0002246,CUS0000298,PRD-WL04,17084.8488,23.4382,21.7744,372012.33,2026-05-01
INV0002247,CUS0007042,PRD-WL02,42889.4545,21.7349,19.7652,847718.65,2026-05-01
INV0002248,CUS0001303,PRD-WL01,9279.4507,23.5682,32.1864,298672.11,2026-05-01
INV0002249,CUS0003163,PRD-WL01,25738.2263,13.9771,17.2708,444519.76,2026-05-01
INV0002250,CUS0008902,PRD-WL04,42164.0271,12.0872,15.8221,667123.45,2026-05-01
INV0002251,CUS0002087,PRD-WL03,39566.114,13.9546,15.2584,603715.59,2026-05-01
INV0002252,CUS0000507,PRD-WL04,48842.0729,8.2537,10.26,501119.67,2026-05-01
INV0002253,CUS0001775,PRD-WL03,8170.3374,39.3382,34.8921,285080.23,2026-05-01
INV0002254,CUS0005213,PRD-WL02,6994.8614,16.6174,13.9013,97237.67,2026-05-01
INV0002255,CUS0004672,PRD-WL03,9795.357,25.4221,25.9831,254513.74,2026-05-01
INV0002256,CUS0009099,PRD-WL02,30429.2822,24.2488,24.141,734593.3,2026-05-01
INV0002257,CUS0004928,PRD-WL03,13200.1705,14.4772,13.9745,184465.78,2026-05-01
INV0002258,CUS0001356,PRD-WL02,29584.2763,33.5307,32.1441,950959.94,2026-05-01
INV0002259,CUS0006359,PRD-WL02,33801.668,19.3382,17.5134,591982.13,2026-05-01
INV0002260,CUS0004507,PRD-WL03,30141.1262,25.4721,30.4356,917363.26,2026-05-01
INV0002261,CUS0003796,PRD-WL04,35756.6876,24.3381,25.7522,920813.37,2026-05-01
INV0002262,CUS0005587,PRD-WL04,4448.4002,12.7073,12.5251,55716.66,2026-05-01
INV0002263,CUS0004329,PRD-WL04,30043.8946,15.8646,18.0488,542256.24,2026-05-01
INV0002264,CUS0008250,PRD-WL01,7278.8234,10.4059,10.2283,74449.99,2026-05-01
INV0002265,CUS0003656,PRD-WL02,16555.5857,24.8648,29.197,483373.44,2026-05-01
INV0002266,CUS0001929,PRD-WL01,27402.4424,10.1559,9.8146,268944.01,2026-05-01
INV0002267,CUS0006465,PRD-WL04,6063.3346,7.9617,8.3618,50700.39,2026-05-01
INV0002268,CUS0002331,PRD-WL02,36617.2718,12.0033,13.5884,497570.14,2026-05-01
INV0002269,CUS0003619,PRD-WL04,41009.9892,18.259,21.4552,879877.52,2026-05-01
INV0002270,CUS0003168,PRD-WL04,34974.054,25.0866,33.4433,1169647.78,2026-05-01
INV0002271,CUS0008896,PRD-WL01,3484.4377,11.8603,16.322,56872.99,2026-05-01
INV0002272,CUS0004075,PRD-WL02,27585.0185,34.503,29.7658,821090.14,2026-05-01
INV0002273,CUS0002879,PRD-WL03,2367.8493,27.2278,31.0509,73523.85,2026-05-01
INV0002274,CUS0004986,PRD-WL01,45409.7697,23.0983,25.7942,1171308.68,2026-05-01
INV0002275,CUS0003350,PRD-WL02,22328.8288,23.8565,28.9421,646243.2,2026-05-01
INV0002276,CUS0005510,PRD-WL04,35434.4438,17.9686,25.5087,903886.6,2026-05-01
INV0002277,CUS0000514,PRD-WL03,44173.8875,16.8704,14.238,628947.81,2026-05-01
INV0002278,CUS0006420,PRD-WL04,13077.9088,26.2465,30.3323,396683.05,2026-05-01
INV0002279,CUS0000984,PRD-WL04,32059.3465,30.2455,33.1419,1062507.66,2026-05-01
INV0002280,CUS0009563,PRD-WL03,35010.8126,35.7913,30.7751,1077461.26,2026-05-01
INV0002281,CUS0009642,PRD-WL03,26796.4348,31.33,31.2568,837570.8,2026-05-01
INV0002282,CUS0007893,PRD-WL04,24165.9671,14.1549,17.917,432981.63,2026-05-01
INV0002283,CUS0007930,PRD-WL01,17615.1307,24.9922,26.6074,468692.83,2026-05-01
INV0002284,CUS0006144,PRD-WL03,46171.1119,10.6572,12.4685,575684.51,2026-05-01
INV0002285,CUS0009301,PRD-WL01,23804.482,19.9002,18.7141,445479.46,2026-05-01
INV0002286,CUS0007609,PRD-WL04,30448.4812,12.227,16.4599,501178.96,2026-05-01
INV0002287,CUS0004351,PRD-WL01,40572.2569,27.6321,23.3172,946031.43,2026-05-01
INV0002288,CUS0006671,PRD-WL04,18808.9977,12.5656,15.2041,285973.88,2026-05-01
INV0002289,CUS0004182,PRD-WL03,15338.7468,20.8685,29.0787,446030.82,2026-05-01
INV0002290,CUS0007725,PRD-WL03,884.0633,19.8295,18.3693,16239.62,2026-05-01
INV0002291,CUS0001665,PRD-WL01,15627.1462,18.1551,19.2145,300267.8,2026-05-01
INV0002292,CUS0003356,PRD-WL02,7995.1203,25.235,25.2399,201796.04,2026-05-01
INV0002293,CUS0007674,PRD-WL02,17579.5649,12.4757,11.9348,209808.59,2026-05-01
INV0002294,CUS0005476,PRD-WL02,7090.4475,32.4305,29.0237,205791.02,2026-05-01
INV0002295,CUS0003475,PRD-WL04,36934.0623,10.2864,13.5585,500770.48,2026-05-01
INV0002296,CUS0000702,PRD-WL01,12546.6299,35.2039,32.5345,408198.33,2026-05-01
INV0002297,CUS0001771,PRD-WL04,45086.8476,33.8382,31.654,1427179.07,2026-05-01
INV0002298,CUS0007142,PRD-WL02,8931.5506,13.721,11.9615,106834.74,2026-05-01
INV0002299,CUS0003803,PRD-WL03,26722.5589,23.8461,22.8987,611911.86,2026-05-01
INV0002300,CUS0009947,PRD-WL02,25828.9267,20.9793,29.6787,766568.97,2026-05-01
INV0002301,CUS0007471,PRD-WL03,2379.8864,15.1068,21.4245,50987.88,2026-05-01
INV0002302,CUS0007486,PRD-WL01,31272.743,35.4536,31.8165,994989.23,2026-05-01
INV0002303,CUS0003631,PRD-WL01,40401.5021,14.9635,14.9516,604067.1,2026-05-01
INV0002304,CUS0002365,PRD-WL03,2875.0195,6.8086,8.0862,23247.98,2026-05-01
INV0002305,CUS0008992,PRD-WL03,41024.8761,9.7339,8.6805,356116.44,2026-05-01
INV0002306,CUS0000436,PRD-WL01,42965.2669,18.3625,15.9471,685171.41,2026-05-01
INV0002307,CUS0008813,PRD-WL03,32350.0228,17.872,18.0033,582407.17,2026-05-01
INV0002308,CUS0000200,PRD-WL04,48867.6019,23.1837,32.4145,1584018.88,2026-05-01
INV0002309,CUS0001927,PRD-WL01,38174.4762,10.6061,11.1839,426939.52,2026-05-01
INV0002310,CUS0004037,PRD-WL04,26915.9226,15.8151,20.3142,546775.43,2026-05-01
INV0002311,CUS0001250,PRD-WL01,48667.7536,12.0941,15.7753,767748.41,2026-05-01
INV0002312,CUS0003869,PRD-WL02,3981.5124,16.1616,14.1844,56475.36,2026-05-01
INV0002313,CUS0006202,PRD-WL02,37809.445,33.2376,34.9153,1320128.12,2026-05-01
INV0002314,CUS0006274,PRD-WL04,41657.648,22.3109,24.5933,1024499.03,2026-05-01
INV0002315,CUS0002012,PRD-WL01,3161.4939,7.5753,9.2272,29171.74,2026-05-01
INV0002316,CUS0003216,PRD-WL02,14710.9105,39.5417,33.676,495404.62,2026-05-01
INV0002317,CUS0007890,PRD-WL03,28530.1028,7.8072,9.1806,261923.46,2026-05-01
INV0002318,CUS0004046,PRD-WL02,32949.8072,21.1129,21.4563,706980.95,2026-05-01
INV0002319,CUS0006957,PRD-WL01,24631.7479,15.8536,18.5436,456761.28,2026-05-01
INV0002320,CUS0008485,PRD-WL04,19364.3189,7.8184,9.1409,177007.3,2026-05-01
INV0002321,CUS0003692,PRD-WL04,33036.3491,10.905,11.4633,378705.58,2026-05-01
INV0002322,CUS0000356,PRD-WL01,4209.0372,16.8052,16.7724,70595.66,2026-05-01
INV0002323,CUS0003650,PRD-WL04,21849.5653,29.5651,25.2763,552276.17,2026-05-01
INV0002324,CUS0000508,PRD-WL02,37897.4822,8.2528,9.6428,365437.84,2026-05-01
INV0002325,CUS0006625,PRD-WL04,22843.2979,28.7729,25.5446,583522.91,2026-05-01
INV0002326,CUS0000097,PRD-WL02,3056.3778,8.3537,8.8947,27185.56,2026-05-01
INV0002327,CUS0001406,PRD-WL04,44906.5268,31.1767,28.2437,1268326.47,2026-05-01
INV0002328,CUS0009913,PRD-WL04,14886.4891,9.7119,13.1906,196361.72,2026-05-01
INV0002329,CUS0006243,PRD-WL01,16931.2095,18.5644,15.8564,268468.03,2026-05-01
INV0002330,CUS0008326,PRD-WL01,304.8269,17.079,21.0026,6402.16,2026-05-01
INV0002331,CUS0004816,PRD-WL04,1170.6063,12.0778,11.1941,13103.88,2026-05-01
INV0002332,CUS0003623,PRD-WL02,43424.0518,30.7913,29.1325,1265051.19,2026-05-01
INV0002333,CUS0003540,PRD-WL01,28024.9952,7.1829,9.7715,273846.24,2026-05-01
INV0002334,CUS0007085,PRD-WL02,35541.8979,26.2579,26.2503,932985.48,2026-05-01
INV0002335,CUS0002783,PRD-WL02,3585.5014,19.6602,24.5577,88051.67,2026-05-01
INV0002336,CUS0005345,PRD-WL02,38384.5304,31.4825,34.2037,1312892.96,2026-05-01
INV0002337,CUS0006295,PRD-WL02,16268.7743,19.8968,19.2858,313756.33,2026-05-01
INV0002338,CUS0002364,PRD-WL03,27086.7633,14.0219,15.8666,429774.84,2026-05-01
INV0002339,CUS0006661,PRD-WL03,12128.8728,17.5399,22.4227,271962.08,2026-05-01
INV0002340,CUS0005951,PRD-WL01,12676.6686,10.5001,11.9948,152054.1,2026-05-01
INV0002341,CUS0001496,PRD-WL01,28002.4741,10.733,9.8428,275622.75,2026-05-01
INV0002342,CUS0000608,PRD-WL02,21212.5349,19.2234,21.2883,451578.81,2026-05-01
INV0002343,CUS0007020,PRD-WL04,15095.4124,35.1698,30.3103,457546.48,2026-05-01
INV0002344,CUS0005041,PRD-WL02,7760.1477,7.7193,8.1356,63133.46,2026-05-01
INV0002345,CUS0006355,PRD-WL04,25262.5808,10.9603,15.46,390559.5,2026-05-01
INV0002346,CUS0001703,PRD-WL03,3689.9256,18.8546,22.3797,82579.43,2026-05-01
INV0002347,CUS0008436,PRD-WL03,42271.8352,21.8449,20.3998,862336.98,2026-05-01
INV0002348,CUS0008937,PRD-WL03,38279.9507,15.9788,18.2789,699715.39,2026-05-01
INV0002349,CUS0001990,PRD-WL04,1055.8508,25.7714,23.9941,25334.19,2026-05-01
INV0002350,CUS0007216,PRD-WL01,32452.9243,15.9469,22.0591,715882.3,2026-05-01
INV0002351,CUS0001176,PRD-WL02,25458.9591,11.678,13.6951,348662.99,2026-05-01
INV0002352,CUS0001046,PRD-WL04,24304.4257,26.6894,24.3232,591161.41,2026-05-01
INV0002353,CUS0007931,PRD-WL02,1769.1909,30.2163,31.0871,54999.01,2026-05-01
INV0002354,CUS0000565,PRD-WL03,12306.6295,20.7594,19.7834,243466.97,2026-05-01
INV0002355,CUS0003015,PRD-WL04,29135.2952,17.0038,17.9453,522841.61,2026-05-01
INV0002356,CUS0000607,PRD-WL04,42826.4897,33.0262,30.4679,1304833.21,2026-05-01
INV0002357,CUS0009013,PRD-WL01,44195.4581,18.3044,16.3476,722489.67,2026-05-01
INV0002358,CUS0002907,PRD-WL01,1250.7066,19.0798,18.767,23472.01,2026-05-01
INV0002359,CUS0009850,PRD-WL02,29829.2511,16.1806,21.5852,643870.35,2026-05-01
INV0002360,CUS0006989,PRD-WL02,46086.8741,29.736,26.7111,1231031.1,2026-05-01
INV0002361,CUS0004881,PRD-WL02,31529.9503,12.1053,16.7554,528296.93,2026-05-01
INV0002362,CUS0006522,PRD-WL01,38701.9939,28.467,27.3,1056564.43,2026-05-01
INV0002363,CUS0007377,PRD-WL03,8114.1847,11.5468,9.9472,80713.42,2026-05-01
INV0002364,CUS0003599,PRD-WL01,27708.2686,34.5425,32.8544,910338.54,2026-05-01
INV0002365,CUS0003390,PRD-WL02,38933.4122,26.3284,24.6315,958988.34,2026-05-01
INV0002366,CUS0008809,PRD-WL04,43490.5776,17.1383,20.5017,891630.77,2026-05-01
INV0002367,CUS0005925,PRD-WL04,19408.6036,5.9093,8.4191,163402.97,2026-05-01
INV0002368,CUS0004576,PRD-WL01,39690.7259,9.7784,9.8177,389671.64,2026-05-01
INV0002369,CUS0002696,PRD-WL04,23026.9407,27.0658,28.2183,649781.12,2026-05-01
INV0002370,CUS0009099,PRD-WL02,16716.2327,28.0374,27.82,465045.59,2026-05-01
INV0002371,CUS0001862,PRD-WL01,36752.6692,18.6337,17.4879,642727.0,2026-05-01
INV0002372,CUS0000650,PRD-WL02,46144.5384,29.1919,29.8794,1378771.12,2026-05-01
INV0002373,CUS0006222,PRD-WL01,32545.5032,17.8653,15.297,497848.56,2026-05-01
INV0002374,CUS0006867,PRD-WL03,44109.0065,22.6828,26.0955,1151046.58,2026-05-01
INV0002375,CUS0007359,PRD-WL01,41551.046,26.2576,21.9719,912955.43,2026-05-01
INV0002376,CUS0001997,PRD-WL03,15669.0847,27.8733,34.6673,543204.86,2026-05-01
INV0002377,CUS0008528,PRD-WL04,30090.2882,36.3664,31.4271,945650.5,2026-05-01
INV0002378,CUS0003356,PRD-WL01,2738.5616,22.9278,21.9053,59989.01,2026-05-01
INV0002379,CUS0002955,PRD-WL02,22311.3107,14.2449,12.5953,281017.65,2026-05-01
INV0002380,CUS0000597,PRD-WL03,48087.6655,27.4457,24.0168,1154911.84,2026-05-01
INV0002381,CUS0007455,PRD-WL02,46726.8082,17.4897,18.8653,881515.25,2026-05-01
INV0002382,CUS0009621,PRD-WL04,38583.7229,25.5435,32.4848,1253384.52,2026-05-01
INV0002383,CUS0000624,PRD-WL01,12039.7953,26.6629,23.9405,288238.72,2026-05-01
INV0002384,CUS0008222,PRD-WL01,10389.0071,16.9146,22.9819,238759.12,2026-05-01
INV0002385,CUS0005773,PRD-WL01,3862.2897,16.5239,17.0296,65773.25,2026-05-01
INV0002386,CUS0006659,PRD-WL02,48816.776,8.9386,8.5783,418764.95,2026-05-01
INV0002387,CUS0004746,PRD-WL03,9783.7129,6.3992,8.5262,83417.89,2026-05-01
INV0002388,CUS0006312,PRD-WL02,43889.7799,15.4079,15.8593,696061.19,2026-05-01
INV0002389,CUS0002505,PRD-WL01,25450.6355,26.4199,30.4724,775541.95,2026-05-01
INV0002390,CUS0008566,PRD-WL03,41050.9144,24.3084,28.164,1156157.95,2026-05-01
INV0002391,CUS0002926,PRD-WL02,3314.6365,29.1381,26.9199,89229.68,2026-05-01
INV0002392,CUS0002070,PRD-WL01,9857.4261,33.873,33.8283,333459.97,2026-05-01
INV0002393,CUS0006912,PRD-WL04,13361.8607,21.7681,20.4319,273008.2,2026-05-01
INV0002394,CUS0002942,PRD-WL02,29635.3267,21.8587,26.6572,789994.83,2026-05-01
INV0002395,CUS0005387,PRD-WL02,20282.0497,7.9725,11.3144,229479.22,2026-05-01
INV0002396,CUS0003732,PRD-WL02,19091.2029,35.5648,31.8098,607287.35,2026-05-01
INV0002397,CUS0001756,PRD-WL01,34741.8654,26.5531,25.3058,879170.7,2026-05-01
INV0002398,CUS0004523,PRD-WL02,25937.5117,20.6044,18.1466,470677.65,2026-05-01
INV0002399,CUS0003864,PRD-WL04,30978.6095,21.1627,22.0642,683518.24,2026-05-01
INV0002400,CUS0007814,PRD-WL02,10313.6085,19.2274,20.5752,212204.56,2026-05-01
INV0002401,CUS0007886,PRD-WL04,47071.6612,27.1207,24.4429,1150567.91,2026-05-01
INV0002402,CUS0000145,PRD-WL03,1142.9805,26.4253,27.5059,31438.71,2026-05-01
INV0002403,CUS0007015,PRD-WL04,41489.8167,7.2926,9.0094,373798.35,2026-05-01
INV0002404,CUS0002075,PRD-WL01,10828.0603,23.5747,29.2915,317170.13,2026-05-01
INV0002405,CUS0000625,PRD-WL01,22375.1418,37.1909,33.7883,756018.0,2026-05-01
INV0002406,CUS0000439,PRD-WL01,13274.9102,19.5066,18.4952,245522.12,2026-05-01
INV0002407,CUS0000002,PRD-WL01,38399.7173,17.4532,16.6779,640426.65,2026-05-01
INV0002408,CUS0005760,PRD-WL04,37905.0687,30.7164,33.5848,1273034.15,2026-05-01
INV0002409,CUS0000994,PRD-WL03,32673.6208,7.3312,9.696,316803.43,2026-05-01
INV0002410,CUS0006920,PRD-WL04,38574.0726,39.9731,33.9265,1308683.27,2026-05-01
INV0002411,CUS0006118,PRD-WL04,36438.0466,27.093,25.8637,942422.71,2026-05-01
INV0002412,CUS0003165,PRD-WL01,8815.1587,24.0509,27.7532,244648.86,2026-05-01
INV0002413,CUS0002430,PRD-WL04,32742.162,16.8165,18.7362,613463.7,2026-05-01
INV0002414,CUS0009016,PRD-WL04,4772.1554,12.9944,16.5435,78948.15,2026-05-01
INV0002415,CUS0006271,PRD-WL02,14369.968,32.0532,34.4575,495153.17,2026-05-01
INV0002416,CUS0002428,PRD-WL04,18669.3808,23.9712,20.0603,374513.38,2026-05-01
INV0002417,CUS0001837,PRD-WL02,9687.7813,15.9401,16.8061,162813.82,2026-05-01
INV0002418,CUS0007590,PRD-WL03,9371.5501,38.3031,32.3986,303625.1,2026-05-01
INV0002419,CUS0000649,PRD-WL04,21599.9491,10.1798,11.2213,242379.51,2026-05-01
INV0002420,CUS0002348,PRD-WL04,26777.2962,14.8815,14.7536,395061.52,2026-05-01
INV0002421,CUS0006801,PRD-WL03,19632.3616,10.8248,15.1779,297978.02,2026-05-01
INV0002422,CUS0001540,PRD-WL01,49666.7836,33.4248,34.7579,1726313.1,2026-05-01
INV0002423,CUS0007491,PRD-WL03,4209.2591,15.6055,21.4369,90233.47,2026-05-01
INV0002424,CUS0004313,PRD-WL04,25447.9592,19.9096,22.6544,576508.25,2026-05-01
INV0002425,CUS0008034,PRD-WL01,28692.1767,33.0348,29.6206,849879.49,2026-05-01
INV0002426,CUS0003593,PRD-WL04,413.7448,19.171,17.3822,7191.79,2026-05-01
INV0002427,CUS0002951,PRD-WL04,25584.2075,27.8078,26.6632,682156.84,2026-05-01
INV0002428,CUS0000913,PRD-WL03,27819.037,21.2553,29.0559,808307.16,2026-05-01
INV0002429,CUS0001308,PRD-WL04,10538.7248,30.9448,26.9907,284447.56,2026-05-01
INV0002430,CUS0006558,PRD-WL01,4851.5637,25.5604,34.3787,166790.45,2026-05-01
INV0002431,CUS0008501,PRD-WL02,38757.3628,21.2168,24.8485,963062.33,2026-05-01
INV0002432,CUS0008132,PRD-WL02,7405.3835,16.72,19.823,146796.92,2026-05-01
INV0002433,CUS0006342,PRD-WL04,19868.2331,10.4085,12.9226,256749.23,2026-05-01
INV0002434,CUS0007124,PRD-WL04,32368.0541,22.903,26.0173,842129.37,2026-05-01
INV0002435,CUS0009770,PRD-WL04,37628.4002,12.3533,12.3117,463269.57,2026-05-01
INV0002436,CUS0003094,PRD-WL01,26337.8093,27.6617,24.6668,649669.47,2026-05-01
INV0002437,CUS0001008,PRD-WL01,47743.2147,10.7838,10.3139,492418.74,2026-05-01
INV0002438,CUS0005360,PRD-WL04,25860.2012,14.1166,12.6639,327491.0,2026-05-01
INV0002439,CUS0001033,PRD-WL03,8190.6685,18.6001,17.7317,145234.48,2026-05-01
INV0002440,CUS0008462,PRD-WL02,4670.0137,13.8973,17.8845,83520.86,2026-05-01
INV0002441,CUS0001338,PRD-WL04,574.6279,24.881,28.1521,16176.98,2026-05-01
INV0002442,CUS0003848,PRD-WL01,17291.2711,37.3263,32.551,562848.17,2026-05-01
INV0002443,CUS0009787,PRD-WL04,38570.257,32.1331,30.8112,1188395.9,2026-05-01
INV0002444,CUS0006612,PRD-WL02,2949.5948,28.5277,34.939,103055.89,2026-05-01
INV0002445,CUS0003260,PRD-WL04,44565.9981,23.288,21.7158,967786.3,2026-05-01
INV0002446,CUS0006872,PRD-WL01,31601.9214,33.6921,30.9179,977065.05,2026-05-01
INV0002447,CUS0006092,PRD-WL01,38809.3039,7.2617,8.6476,335607.34,2026-05-01
INV0002448,CUS0009233,PRD-WL01,38527.0299,18.0007,17.7221,682779.88,2026-05-01
INV0002449,CUS0001566,PRD-WL03,24675.6764,16.8336,19.2324,474572.48,2026-05-01
INV0002450,CUS0003680,PRD-WL04,7539.872,21.1174,28.4046,214167.05,2026-05-01
INV0002451,CUS0009603,PRD-WL01,27149.7952,8.9835,10.2683,278782.24,2026-05-01
INV0002452,CUS0002666,PRD-WL01,22260.759,38.1229,32.2604,718140.99,2026-05-01
INV0002453,CUS0004930,PRD-WL03,30423.9743,12.2404,17.3402,527557.8,2026-05-01
INV0002454,CUS0004557,PRD-WL01,44260.724,9.2994,8.41,372232.69,2026-05-01
